room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
2053406,1047,8713526,Shared room,,Washington,,Adams Morgan,1,0.0,1,1.0,,100.0,,2017-04-09 05:12:00.640129,38.920609,-77.039656,0101000020E6100000C5C551B9894253C09EB30584D6754340
13057484,1047,24744291,Shared room,,Washington,,Anacostia,0,0.0,2,1.0,,85.0,,2017-04-09 05:12:00.632391,38.823408,-77.010775,0101000020E61000005227A089B04053C0E4A1EF6E65694340
12122605,1047,16357115,Shared room,,Washington,,Stadium-Armory,5,5.0,2,1.0,,100.0,,2017-04-09 05:12:00.622985,38.901568,-76.980778,0101000020E6100000B9A81611C53E53C0608F899466734340
12344231,1047,18894668,Shared room,,Washington,,Anacostia,4,4.5,2,1.0,,85.0,,2017-04-09 05:12:00.618525,38.874703,-76.974083,0101000020E6100000BB253960573E53C0465B9544F66F4340
11721669,1047,62335056,Shared room,,Washington,,Logan Circle,0,0.0,1,1.0,,100.0,,2017-04-09 05:12:00.615671,38.906754,-77.033775,0101000020E6100000091B9E5E294253C033C2DB8310744340
6018665,1047,31241627,Shared room,,Washington,,Columbia Heights,4,5.0,1,1.0,,85.0,,2017-04-09 05:12:00.612712,38.924663,-77.031015,0101000020E6100000DEAB5626FC4153C01F69705B5B764340
6201336,1047,32158886,Shared room,,Washington,,Capitol Hill,68,4.0,4,1.0,,91.0,,2017-04-09 05:12:00.607905,38.901904,-76.984827,0101000020E6100000F04DD367073F53C0D8101C9771734340
16388935,1047,46157216,Shared room,,Washington,,South West,4,5.0,2,1.0,,95.0,,2017-04-09 05:12:00.605526,38.871794,-77.016582,0101000020E6100000F2ECF2AD0F4153C0AD6C1FF2966F4340
14203879,1047,65841585,Shared room,,Washington,,Foggy Bottom,11,4.5,2,1.0,,71.0,,2017-04-09 05:11:59.281083,38.901032,-77.052766,0101000020E6100000CF15A584604353C022533E0455734340
5535629,1047,5066846,Shared room,,Washington,,Brentwood,4,5.0,1,1.0,,75.0,,2017-04-09 05:11:58.041212,38.920916,-77.003478,0101000020E61000005A10CAFB384053C07B2E5393E0754340
14274761,1047,87051857,Shared room,,Washington,,Brentwood,0,0.0,2,1.0,,80.0,,2017-04-09 05:11:58.025343,38.914967,-77.008799,0101000020E6100000334FAE29904053C0A9F57EA31D754340
14816841,1047,25736319,Shared room,,Washington,,Capitol Hill,1,0.0,9,1.0,,75.0,,2017-04-09 05:11:58.023186,38.899824,-76.987117,0101000020E6100000D714C8EC2C3F53C0F513CE6E2D734340
22453,1047,32067,Shared room,,Washington,,Logan Circle,79,5.0,1,1.0,,70.0,,2017-04-09 05:11:58.020391,38.909327,-77.034845,0101000020E610000077DB85E63A4253C0552FBFD364744340
12322710,1047,16795188,Shared room,,Washington,,Shaw,0,0.0,1,1.0,,80.0,,2017-04-09 05:11:58.017516,38.910299,-77.026327,0101000020E61000001D007157AF4153C06F4A79AD84744340
12249312,1047,16567264,Shared room,,Washington,,Foggy Bottom,0,0.0,2,1.0,,70.0,,2017-04-09 05:11:58.015139,38.902197,-77.052736,0101000020E610000099D4D006604353C050C6F8307B734340
8402248,1047,38292436,Shared room,,Washington,,Catholic University-Brookland,22,4.5,2,1.0,,62.0,,2017-04-09 05:11:58.007750,38.935041,-76.982252,0101000020E61000008F1B7E37DD3E53C0A6B5696CAF774340
16619240,1047,109721676,Shared room,,Washington,,Columbia Heights,1,0.0,2,1.0,,69.0,,2017-04-09 05:11:58.001936,38.927324,-77.026806,0101000020E61000008A558330B74153C0E065868DB2764340
13684484,1047,18894668,Shared room,,Washington,,Anacostia,4,4.5,1,1.0,,75.0,,2017-04-09 05:11:56.728980,38.874124,-76.975843,0101000020E6100000F4C13236743E53C00953944BE36F4340
9313565,1047,5641429,Shared room,,Washington,,Downtown,0,0.0,1,1.0,,77.0,,2017-04-09 05:11:56.726207,38.900286,-77.017458,0101000020E61000006EC328081E4153C0F98557923C734340
8306956,1047,21382994,Shared room,,Washington,,Foggy Bottom,54,5.0,1,1.0,,79.0,,2017-04-09 05:11:56.721583,38.89668,-77.045827,0101000020E610000086915ED4EE4253C0187D0569C6724340
16438473,1047,102159854,Shared room,,Washington,,Capitol Hill,0,0.0,1,1.0,,76.0,,2017-04-09 05:11:56.719421,38.882979,-76.999034,0101000020E6100000E4654D2CF03F53C00307B47405714340
2051534,1047,32067,Shared room,,Washington,,Kalorama,109,5.0,1,1.0,,75.0,,2017-04-09 05:11:56.713552,38.914792,-77.047386,0101000020E610000073124A5F084353C03B527DE717754340
17576138,1047,95965731,Shared room,,Washington,,Shaw,6,5.0,2,1.0,,80.0,,2017-04-09 05:11:56.710813,38.910015,-77.010856,0101000020E6100000C93D5DDDB14053C04AEF1B5F7B744340
12513818,1047,32927652,Shared room,,Washington,,Columbia Heights,6,4.5,1,1.0,,65.0,,2017-04-09 05:11:56.708502,38.924581,-77.029425,0101000020E6100000D42B6519E24153C062C092AB58764340
14834962,1047,71875096,Shared room,,Washington,,Au-Tenleytown,29,4.5,2,1.0,,60.0,,2017-04-09 05:11:56.705591,38.932339,-77.08287,0101000020E610000073F4F8BD4D4553C086E464E256774340
13110758,1047,50306704,Shared room,,Washington,,Capitol Hill,33,5.0,3,1.0,,80.0,,2017-04-09 05:11:56.700567,38.888845,-76.983803,0101000020E61000003AADDBA0F63E53C0481B47ACC5714340
5570026,1047,28827689,Shared room,,Washington,,Dupont Circle,47,5.0,2,1.0,,80.0,,2017-04-09 05:11:56.697565,38.907376,-77.04478,0101000020E6100000F4E0EEACDD4253C0709692E524744340
15790423,1047,40651082,Shared room,,Washington,,Foggy Bottom,10,4.5,2,1.0,,70.0,,2017-04-09 05:11:56.686421,38.90339,-77.04981,0101000020E6100000E1404816304353C048C49448A2734340
3700395,1047,15185851,Shared room,,Washington,,Deanwood,0,0.0,6,1.0,,60.0,,2017-04-09 05:11:55.457663,38.8923,-76.914623,0101000020E6100000D84AE82E893A53C0431CEBE236724340
3038984,1047,15474642,Shared room,,Washington,,Chevy Chase,40,5.0,2,1.0,,50.0,,2017-04-09 05:11:55.453424,38.950083,-77.068436,0101000020E61000009F776341614453C027BEDA519C794340
13096970,1047,72736045,Shared room,,Washington,,Dupont Circle,7,4.5,2,1.0,,45.0,,2017-04-09 05:11:55.445748,38.914343,-77.040415,0101000020E610000024D1CB28964253C0CC29013109754340
11338057,1047,51009383,Shared room,,Washington,,Shaw,22,4.0,8,1.0,,45.0,,2017-04-09 05:11:55.441661,38.910326,-77.024565,0101000020E610000014E81379924153C06859F78F85744340
7758808,1047,40797092,Shared room,,Washington,,Catholic University-Brookland,3,4.5,2,1.0,,60.0,,2017-04-09 05:11:55.438690,38.945879,-77.025035,0101000020E61000005890662C9A4153C0917C259012794340
16931380,1047,61362641,Shared room,,Washington,,Shaw,3,4.5,4,1.0,,59.0,,2017-04-09 05:11:55.435827,38.908985,-77.006368,0101000020E61000006BEF5355684053C0FCC6D79E59744340
16855224,1047,56885621,Shared room,,Washington,,Adams Morgan,1,0.0,4,1.0,,44.0,,2017-04-09 05:11:55.433561,38.919477,-77.042832,0101000020E61000003ACE6DC2BD4253C04C361E6CB1754340
12168587,1047,61362641,Shared room,,Washington,,Brentwood,33,5.0,4,1.0,,60.0,,2017-04-09 05:11:55.428870,38.91209,-77.003552,0101000020E610000077F52A323A4053C01B81785DBF744340
14709310,1047,60894790,Shared room,,Washington,,Capitol Hill,6,4.5,2,1.0,,35.0,,2017-04-09 05:11:45.206390,38.903154,-76.985577,0101000020E610000026AC8DB1133F53C034A0DE8C9A734340
11342736,1047,37920286,Shared room,,Washington,,Shaw,14,3.5,8,1.0,,18.0,,2017-04-09 05:11:45.203130,38.912437,-77.022817,0101000020E6100000BE326FD5754153C0865451BCCA744340
11359487,1047,3889520,Shared room,,Washington,,South West,14,4.5,2,1.0,,32.0,,2017-04-09 05:11:45.200217,38.877457,-77.015007,0101000020E6100000828DEBDFF54053C0B952CF8250704340
7514236,1047,37920286,Shared room,,Washington,,Shaw,72,4.0,6,1.0,,18.0,,2017-04-09 05:11:45.189844,38.911918,-77.021905,0101000020E61000009CA73AE4664153C01E51A1BAB9744340
9937541,1047,51009383,Shared room,,Washington,,Shaw,17,4.0,8,1.0,,28.0,,2017-04-09 05:11:45.186900,38.910171,-77.023373,0101000020E610000001A777F17E4153C04162BB7B80744340
16108958,1047,104549514,Shared room,,Washington,,Foggy Bottom,3,3.0,1,1.0,,30.0,,2017-04-09 05:11:45.184546,38.895798,-77.045595,0101000020E61000001D774A07EB4253C03EE94482A9724340
15021486,1047,94817399,Shared room,,Washington,,Chevy Chase,10,5.0,1,1.0,,25.0,,2017-04-09 05:11:45.175594,38.951837,-77.068975,0101000020E6100000764F1E166A4453C0B60F79CBD5794340
11338519,1047,37920286,Shared room,,Washington,,Shaw,31,4.0,8,1.0,,21.0,,2017-04-09 05:11:45.170813,38.912784,-77.022653,0101000020E6100000018A9125734153C0F2272A1BD6744340
15941800,1047,27353,Shared room,,Washington,,Anacostia,2,0.0,4,1.0,,15.0,,2017-04-09 05:11:43.508718,38.875189,-76.964224,0101000020E61000002C8194D8B53D53C0D368723106704340
1725435,1047,27353,Shared room,,Washington,,Anacostia,40,4.0,1,1.0,,20.0,,2017-04-09 05:11:43.503336,38.87622,-76.963751,0101000020E6100000309FAC18AE3D53C0F20C1AFA27704340
11574687,1047,27353,Shared room,,Washington,,Anacostia,14,4.0,1,1.0,,15.0,,2017-04-09 05:11:43.500482,38.876342,-76.962555,0101000020E61000007B6649809A3D53C03D0E83F92B704340
17588084,1047,26389480,Shared room,,Washington,,Columbia Heights,0,0.0,1,1.0,,30.0,,2017-04-09 05:11:43.490430,38.926895,-77.030517,0101000020E6100000363E93FDF34153C0B8E9CF7EA4764340
17131099,1047,26389480,Shared room,,Washington,,Columbia Heights,0,0.0,1,1.0,,30.0,,2017-04-09 05:11:43.487238,38.927213,-77.030103,0101000020E6100000BC202235ED4153C089B663EAAE764340
17419427,1047,26389480,Shared room,,Washington,,Columbia Heights,4,5.0,1,1.0,,32.0,,2017-04-09 05:11:43.483974,38.927049,-77.030126,0101000020E610000098309A95ED4153C00E65A88AA9764340
9298297,1047,27353,Shared room,,Washington,,Anacostia,28,4.0,1,1.0,,15.0,,2017-04-09 05:11:43.479296,38.875492,-76.962302,0101000020E610000006B8205B963D53C06FF4311F10704340
17172878,1047,26389480,Shared room,,Washington,,Columbia Heights,6,4.5,1,1.0,,30.0,,2017-04-09 05:11:43.473029,38.926484,-77.02899,0101000020E61000004E7ADFF8DA4153C03622180797764340
9936262,1047,27353,Shared room,,Washington,,Anacostia,31,4.0,1,1.0,,19.0,,2017-04-09 05:11:42.111562,38.875246,-76.96366,0101000020E6100000A81DFE9AAC3D53C037FA980F08704340
7524042,1047,37920286,Shared room,,Washington,,Shaw,33,3.5,6,1.0,,22.0,,2017-04-09 05:11:42.102456,38.911074,-77.023207,0101000020E6100000738236397C4153C0321EA5129E744340
14554544,1047,315148,Shared room,,Washington,,Ledroit Park,12,4.5,1,1.0,,25.0,,2017-04-09 05:11:42.094796,38.915657,-77.010611,0101000020E6100000957EC2D9AD4053C03FADA23F34754340
9938364,1047,51009383,Shared room,,Washington,,Shaw,14,4.0,4,1.0,,36.0,,2017-04-09 05:11:42.086090,38.910112,-77.023164,0101000020E6100000739CDB847B4153C03CD9CD8C7E744340
12252686,1047,61362641,Shared room,,Washington,,Brentwood,34,4.5,4,1.0,,39.0,,2017-04-09 05:11:42.083084,38.910547,-77.002232,0101000020E61000004DC0AF91244053C0473CD9CD8C744340
17172606,1047,26389480,Shared room,,Washington,,Columbia Heights,4,5.0,1,1.0,,32.0,,2017-04-09 05:11:42.078585,38.926329,-77.028387,0101000020E61000006B28B517D14153C00F2BDCF291764340
17794427,1047,71875096,Shared room,,Washington,,Georgetown,0,0.0,1,1.0,,40.0,,2017-04-09 05:11:42.074564,38.906673,-77.066576,0101000020E6100000B4ACFBC7424453C0469561DC0D744340
14816846,1047,25736319,Shared room,,Washington,,Capitol Hill,2,0.0,9,1.0,,37.0,,2017-04-09 05:11:42.063715,38.900139,-76.984995,0101000020E61000004EEE77280A3F53C0556D37C137734340
17823347,1047,102490331,Shared room,,Washington,,Deanwood,0,0.0,1,1.0,,22.0,,2017-04-09 05:11:40.987957,38.901404,-76.934461,0101000020E6100000CC988235CE3B53C0E63DCE3461734340
16798447,1047,315148,Shared room,,Washington,,Ledroit Park,5,4.0,1,1.0,,20.0,,2017-04-09 05:11:40.985649,38.918123,-77.013911,0101000020E61000007F83F6EAE34053C04B5AF10D85754340
11574586,1047,27353,Shared room,,Washington,,Anacostia,20,4.0,1,1.0,,15.0,,2017-04-09 05:11:40.982438,38.876271,-76.963387,0101000020E61000000F99F221A83D53C074B7EBA529704340
9922743,1047,51009383,Shared room,,Washington,,Shaw,65,4.0,8,1.0,,28.0,,2017-04-09 05:11:40.979298,38.908093,-77.025431,0101000020E61000007E5358A9A04153C0FF5C34643C744340
16647712,1047,100564475,Shared room,,Washington,,Deanwood,0,0.0,1,1.0,,33.0,,2017-04-09 05:11:40.976912,38.910397,-76.932678,0101000020E6100000B7EC10FFB03B53C032B08EE387744340
16928346,1047,5318956,Shared room,,Washington,,Columbia Heights,20,4.5,1,1.0,,15.0,,2017-04-09 05:11:40.973250,38.929856,-77.031584,0101000020E6100000EBC4E578054253C0A4FE7A8505774340
17801478,1047,78554078,Shared room,,Washington,,Petworth,1,0.0,2,1.0,,25.0,,2017-04-09 05:11:40.963672,38.941252,-77.026742,0101000020E61000007FDB1324B64153C0B5A50EF27A784340
13657698,1047,66801226,Shared room,,Washington,,Mount Pleasant,0,0.0,2,1.0,,25.0,,2017-04-09 05:11:40.956120,38.933188,-77.03793,0101000020E61000006362F3716D4253C0848252B472774340
16988854,1047,99826729,Shared room,,Washington,,Capitol Hill,7,5.0,1,1.0,,25.0,,2017-04-09 05:11:39.297378,38.903054,-76.997773,0101000020E61000003CF54883DB3F53C0D042024697734340
11887439,1047,37920286,Shared room,,Washington,,Shaw,42,4.0,1,1.0,,18.0,,2017-04-09 05:11:39.291475,38.912064,-77.022515,0101000020E6100000D82AC1E2704153C0F2ED5D83BE744340
15249613,1047,93018506,Shared room,,Washington,,Anacostia,5,3.0,1,1.0,,18.0,,2017-04-09 05:11:39.289043,38.879599,-76.933101,0101000020E61000005AB741EDB73B53C0124C35B396704340
13308300,1047,75193067,Shared room,,Washington,,Downtown,19,5.0,1,1.0,,35.0,,2017-04-09 05:11:39.283889,38.897156,-77.01044,0101000020E61000007FA4880CAB4053C081B4FF01D6724340
8447945,1047,27353,Shared room,,Washington,,Anacostia,23,4.5,1,1.0,,20.0,,2017-04-09 05:11:39.278338,38.87598,-76.96206,0101000020E61000008B321B64923D53C09CF9D51C20704340
16789250,1047,315148,Shared room,,Washington,,Ledroit Park,3,5.0,1,1.0,,23.0,,2017-04-09 05:11:39.275914,38.917675,-77.013976,0101000020E610000073BB97FBE44053C0ACADD85F76754340
6313422,1047,17054325,Shared room,,Washington,,South West,26,5.0,2,1.0,,40.0,,2017-04-09 05:11:39.271414,38.879429,-77.021363,0101000020E61000000B96EA025E4153C0B613252191704340
18066933,1047,99947312,Shared room,,Washington,,Mount Pleasant,0,0.0,1,1.0,,25.0,,2017-04-09 05:11:39.268564,38.937063,-77.036629,0101000020E610000074452921584253C055A52DAEF1774340
3020248,1047,6897889,Shared room,,Washington,,Foggy Bottom,174,4.5,1,1.0,,38.0,,2017-04-09 05:11:39.256938,38.900609,-77.050884,0101000020E6100000F0F8F6AE414353C0DCBDDC2747734340
7896911,1047,12895831,Shared room,,Washington,,Dupont Circle,1,0.0,2,1.0,,25.0,,2017-04-09 05:11:37.642989,38.916321,-77.041691,0101000020E61000006762BA10AB4253C0ABD1AB014A754340
6886298,1047,16946106,Shared room,,Washington,,Stadium-Armory,1,0.0,1,1.0,,30.0,,2017-04-09 05:11:37.639339,38.902036,-76.980558,0101000020E610000032755776C13E53C047E867EA75734340
13563326,1047,64448197,Shared room,,Washington,,Foggy Bottom,1,0.0,2,1.0,,32.0,,2017-04-09 05:11:37.636403,38.896818,-77.052934,0101000020E61000002CB64945634353C0693BA6EECA724340
11213078,1047,42704857,Shared room,,Washington,,Adams Morgan,16,5.0,1,1.0,,30.0,,2017-04-09 05:11:37.633755,38.921992,-77.04751,0101000020E6100000E90E62670A4353C03A9677D503764340
16899549,1047,71875096,Shared room,,Washington,,Au-Tenleytown,11,5.0,2,1.0,,40.0,,2017-04-09 05:11:37.631387,38.934675,-77.082476,0101000020E61000001DAD6A49474553C0C4B12E6EA3774340
14655328,1047,5318956,Shared room,,Washington,,Columbia Heights,32,5.0,1,1.0,,21.0,,2017-04-09 05:11:37.629090,38.931422,-77.031677,0101000020E610000044C2F7FE064253C030630AD638774340
17619774,1047,26389480,Shared room,,Washington,,Columbia Heights,0,0.0,1,1.0,,35.0,,2017-04-09 05:11:37.626986,38.92837,-77.028384,0101000020E6100000B3EE1F0BD14153C0344B02D4D4764340
16651010,1047,52961790,Shared room,,Washington,,Columbia Heights,5,4.0,1,1.0,,21.0,,2017-04-09 05:11:37.622125,38.924798,-77.025836,0101000020E6100000CEC3094CA74153C0FFB3E6C75F764340
14163003,1047,24728904,Shared room,,Washington,,Brentwood,11,4.5,1,1.0,,40.0,,2017-04-09 05:11:37.619445,38.916862,-77.008239,0101000020E610000050E3DEFC864053C0FB78E8BB5B754340
16207012,1047,91081369,Shared room,,Washington,,Shaw,11,5.0,2,1.0,,35.0,,2017-04-09 05:11:37.611048,38.907591,-77.026736,0101000020E61000000E68E90AB64153C06C921FF12B744340
16729579,1047,75679,Shared room,,Washington,,Ledroit Park,11,5.0,1,1.0,,25.0,,2017-04-09 05:11:37.608093,38.914603,-77.009812,0101000020E6100000EFC682C2A04053C068E90AB611754340
16050054,1047,43515249,Shared room,,Washington,,Catholic University-Brookland,16,5.0,1,1.0,,27.0,,2017-04-09 05:11:37.605894,38.951198,-76.996735,0101000020E6100000D4F19881CA3F53C0A30227DBC0794340
17072434,1047,14845422,Shared room,,Washington,,Logan Circle,9,4.0,2,1.0,,30.0,,2017-04-09 05:11:37.603713,38.911658,-77.034625,0101000020E6100000F0A7C64B374253C082919735B1744340
17384159,1047,72002987,Shared room,,Washington,,Foggy Bottom,6,4.5,2,1.0,,20.0,,2017-04-09 05:11:37.598105,38.9014,-77.048936,0101000020E610000036E675C4214353C0A54E401361734340
16598388,1047,59225419,Entire home/apt,,Washington,,Capitol Hill,0,0.0,10,2.0,,2000.0,,2017-04-09 05:02:37.495721,38.885292,-76.986242,0101000020E610000044FCC3961E3F53C089B48D3F51714340
16364273,1047,34443774,Entire home/apt,,Washington,,Capitol Hill,0,0.0,6,3.0,,2000.0,,2017-04-09 04:56:03.098559,38.900092,-76.985116,0101000020E61000000CB1FA230C3F53C014B2F33636734340
15682010,1047,7904459,Entire home/apt,,Washington,,Capitol Hill,0,0.0,7,3.0,,1199.0,,2017-04-09 04:55:53.186712,38.883465,-77.000322,0101000020E610000009DE9046054053C09014916115714340
16083694,1047,8586532,Entire home/apt,,Washington,,Columbia Heights,0,0.0,4,2.0,,1200.0,,2017-04-09 04:55:47.737039,38.926448,-77.034433,0101000020E6100000CE397826344253C0E9B81AD995764340
16237783,1047,106139021,Entire home/apt,,Washington,,The Palisades,0,0.0,8,4.0,,1000.0,,2017-04-09 04:55:19.006024,38.923304,-77.100509,0101000020E610000009FD4CBD6E4653C00C2252D32E764340
16996,1047,25188,Entire home/apt,,Washington,,Mount Vernon Square,0,0.0,6,3.0,,870.0,,2017-04-09 04:55:04.712784,38.903204,-77.025058,0101000020E610000034A0DE8C9A4153C0E6CE4C309C734340
6463020,1047,2462659,Entire home/apt,,Washington,,U Street Corridor,0,0.0,4,3.0,,1500.0,,2017-04-09 04:42:59.377184,38.916694,-77.026583,0101000020E61000004BE82E89B34153C03F389F3A56754340
12017374,1047,683757,Entire home/apt,,Washington,,Adams Morgan,0,0.0,4,2.0,,3200.0,,2017-04-09 04:42:59.361733,38.92355,-77.044253,0101000020E6100000FEEF880AD54253C0431CEBE236764340
