room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16275819,48580380,Entire home/apt,,Brentwood,0,0.0,6,4.0,1800.0,,38.927181,-76.962197,2017-01-19 08:22:44.471639
16442358,46712464,Entire home/apt,,Mount Pleasant,0,0.0,10,5.0,2000.0,,38.935017,-77.038213,2017-01-19 08:22:44.462739
16321650,23488092,Entire home/apt,,Foxhall Village,0,0.0,8,3.0,2000.0,,38.911811,-77.082314,2017-01-19 08:22:44.452331
16160575,30767336,Entire home/apt,,Shaw,0,0.0,6,2.0,2000.0,,38.915404,-77.020834,2017-01-19 08:22:44.449615
16122861,68324844,Entire home/apt,,Georgetown,0,0.0,8,4.0,3600.0,,38.915258,-77.068696,2017-01-19 08:22:42.870458
16212711,99494004,Entire home/apt,,Logan Circle,0,0.0,10,4.0,2000.0,,38.911021,-77.035861,2017-01-19 08:22:42.857326
16084151,1746334,Entire home/apt,,Berkley,0,0.0,8,4.0,3000.0,,38.925068,-77.091682,2017-01-19 08:22:42.849900
15875049,97043952,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,3400.0,,38.893787,-76.991657,2017-01-19 08:22:40.225224
15770265,101981063,Entire home/apt,,Shaw,0,0.0,10,3.0,2350.0,,38.910987,-77.022293,2017-01-19 08:22:40.214886
16322236,22800864,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1750.0,,38.898032,-76.99291,2017-01-19 08:22:40.208740
16669509,110267232,Entire home/apt,,Logan Circle,0,0.0,4,2.0,1700.0,,38.912123,-77.03542,2017-01-19 08:22:38.735690
16439413,11292177,Entire home/apt,,Foxhall Village,0,0.0,8,4.0,2200.0,,38.907692,-77.080585,2017-01-19 08:22:38.726789
16047690,112219,Entire home/apt,,Fort Totten-Upper Northeast,0,0.0,8,3.0,2400.0,,38.957619,-77.019275,2017-01-19 08:22:38.719325
16612877,41667798,Entire home/apt,,South West,0,0.0,10,4.0,1750.0,,38.880667,-77.023587,2017-01-19 08:22:37.997825
16612986,71675679,Entire home/apt,,U Street Corridor,0,0.0,10,4.0,2363.0,,38.914211,-77.028604,2017-01-19 08:22:37.995562
16260977,62408002,Entire home/apt,,Brentwood,0,0.0,8,3.0,2000.0,,38.924598,-76.996818,2017-01-19 08:22:37.978871
16740976,15587757,Entire home/apt,,Downtown,0,0.0,2,1.0,1800.0,,38.90013,-77.034521,2017-01-19 08:22:35.134308
16039548,50079009,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1599.0,,38.898117,-76.986644,2017-01-19 08:22:33.947180
16367068,107187317,Entire home/apt,,South West,0,0.0,8,3.0,1900.0,,38.876035,-77.016173,2017-01-19 08:22:30.578352
16011432,7697997,Entire home/apt,,Capitol Hill,0,0.0,7,4.0,2000.0,,38.895423,-76.992386,2017-01-19 08:22:28.877012
16018361,62483388,Entire home/apt,,Georgetown,0,0.0,8,3.0,1750.0,,38.906396,-77.067086,2017-01-19 08:22:28.875023
16026615,104252795,Entire home/apt,,Capitol Hill,0,0.0,7,4.0,1750.0,,38.898053,-76.992232,2017-01-19 08:22:28.868502
16649224,24302656,Entire home/apt,,Capitol Hill,0,0.0,4,1.0,2800.0,,38.889164,-76.998658,2017-01-19 08:22:28.861766
16436737,107776988,Entire home/apt,,Woodley Park,0,0.0,12,6.0,3799.0,,38.927537,-77.06334,2017-01-19 08:22:28.856907
16567494,19537606,Entire home/apt,,Logan Circle,0,0.0,6,2.0,2500.0,,38.908607,-77.02831,2017-01-19 08:22:28.854526
16543394,76917541,Entire home/apt,,South West,0,0.0,10,4.0,2200.0,,38.882867,-77.023411,2017-01-19 08:22:27.646843
16178677,85967461,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,1750.0,,38.890722,-76.98832,2017-01-19 08:22:26.799508
16048145,104474242,Entire home/apt,,Ledroit Park,0,0.0,6,3.0,1500.0,,38.917538,-77.010807,2017-01-19 08:22:18.710955
15858858,72555356,Entire home/apt,,Dupont Circle,0,0.0,6,2.0,1400.0,,38.913562,-77.038731,2017-01-19 08:21:48.600684
16751215,111136528,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1250.0,,38.886737,-76.986888,2017-01-19 08:20:58.648462
16837405,435055,Entire home/apt,,Mount Vernon Square,0,0.0,3,0.0,350.0,,38.905386,-77.027056,2017-01-19 07:43:46.800407
703986,25188,Entire home/apt,,Foggy Bottom,0,0.0,3,0.0,219.0,,38.90082,-77.052956,2017-01-19 07:39:26.112278
12156378,62167329,Entire home/apt,,Capitol Hill,0,0.0,8,1.0,300.0,,38.899687,-76.984979,2017-01-19 07:34:52.546073
10988088,30283594,Entire home/apt,,Downtown,1,0.0,5,2.0,199.0,,38.892739,-77.018801,2017-01-19 07:25:16.148799
16846894,15267419,Entire home/apt,,Shaw,0,0.0,4,1.0,200.0,,38.912347,-77.022981,2017-01-19 07:24:47.010106
16846585,52985068,Entire home/apt,,Ledroit Park,0,0.0,2,0.0,200.0,,38.914803,-77.010684,2017-01-19 07:24:15.560193
6390472,33316073,Entire home/apt,,Downtown,2,0.0,2,1.0,145.0,,38.899082,-77.024069,2017-01-19 07:21:54.674872
7919489,3488314,Entire home/apt,,Woodley Park,2,0.0,3,1.0,150.0,,38.929701,-77.07294,2017-01-19 07:14:29.248735
9188964,5468079,Entire home/apt,,Glover Park,12,5.0,4,1.0,155.0,,38.922927,-77.078228,2017-01-19 07:14:29.243431
775298,1291787,Entire home/apt,,South West,10,4.5,4,1.0,152.0,,38.875325,-77.017744,2017-01-19 07:11:40.079868
11046475,39729921,Entire home/apt,,Capitol Hill,55,4.0,5,2.0,173.0,,38.898205,-76.997312,2017-01-19 07:09:33.222404
8096401,5828131,Entire home/apt,,Foggy Bottom,3,4.5,4,1.0,132.0,,38.901079,-77.051541,2017-01-19 06:54:50.344969
4468217,23182731,Entire home/apt,,Capitol Hill,14,4.5,2,1.0,102.0,,38.878341,-77.000738,2017-01-19 06:38:14.947579
1731465,8958168,Entire home/apt,,Brentwood,5,4.5,2,0.0,100.0,,38.914976,-76.984575,2017-01-19 06:37:09.988815
16772623,111364786,Entire home/apt,,U Street Corridor,0,0.0,4,1.0,105.0,,38.914274,-77.032381,2017-01-19 06:36:41.947922
10340071,28591013,Entire home/apt,,Anacostia,5,5.0,4,1.0,85.0,,38.841138,-76.987376,2017-01-19 06:30:24.601906
16299133,49249241,Entire home/apt,,Woodley Park,0,0.0,8,5.0,1490.0,,38.927642,-77.067818,2017-01-19 06:15:14.129250
16310244,18674289,Entire home/apt,,Mount Pleasant,0,0.0,6,2.0,1300.0,,38.932674,-77.0375,2017-01-19 06:15:14.124856
16618663,42634023,Entire home/apt,,Columbia Heights,0,0.0,6,3.0,1500.0,,38.928666,-77.029195,2017-01-19 06:15:14.110270
16642752,21719212,Entire home/apt,,Glover Park,0,0.0,6,3.0,1500.0,,38.921785,-77.073456,2017-01-19 06:15:13.174656
16643518,109983348,Shared room,,Brentwood,0,0.0,6,1.0,77.0,,38.929038,-76.975668,2017-01-19 09:24:52.040843
16621040,108056562,Shared room,,Downtown,0,0.0,4,1.0,79.0,,38.906371,-77.037607,2017-01-19 09:24:52.038817
9313565,5641429,Shared room,,Downtown,0,0.0,1,1.0,77.0,,38.900286,-77.017458,2017-01-19 09:24:52.036551
16295321,12270625,Shared room,,Ledroit Park,0,0.0,2,1.0,80.0,,38.915679,-77.010626,2017-01-19 09:24:52.034328
14203879,65841585,Shared room,,Foggy Bottom,9,4.5,2,1.0,71.0,,38.901032,-77.052766,2017-01-19 09:24:52.030164
2051534,32067,Shared room,,Kalorama,106,5.0,1,1.0,80.0,,38.914792,-77.047386,2017-01-19 09:24:52.027419
5570026,28827689,Shared room,,Dupont Circle,41,5.0,2,1.0,80.0,,38.907376,-77.04478,2017-01-19 09:24:52.024878
4519926,23433459,Shared room,,Columbia Heights,65,4.5,2,1.0,65.0,,38.925131,-77.032026,2017-01-19 09:24:52.020148
16619240,109721676,Shared room,,Columbia Heights,0,0.0,2,1.0,69.0,,38.927324,-77.026806,2017-01-19 09:24:52.016476
8306956,21382994,Shared room,,Foggy Bottom,45,5.0,2,1.0,79.0,,38.89668,-77.045827,2017-01-19 09:24:52.007518
3700395,15185851,Shared room,,Deanwood,0,0.0,6,1.0,60.0,,38.8923,-76.914623,2017-01-19 09:24:51.520523
9313238,48341164,Shared room,,Kalorama,0,0.0,1,1.0,50.0,,38.917363,-77.048442,2017-01-19 09:24:51.512355
9097,6527,Shared room,,Adams Morgan,56,5.0,1,1.0,45.0,,38.92083,-77.039865,2017-01-19 09:24:51.510009
14470283,87621807,Shared room,,Capitol Hill,4,5.0,2,1.0,50.0,,38.890951,-76.990228,2017-01-19 09:24:51.507496
14630661,1893734,Shared room,,South West,17,5.0,2,1.0,45.0,,38.880708,-77.012098,2017-01-19 09:24:51.503951
14946599,56885621,Shared room,,Adams Morgan,1,0.0,1,1.0,49.0,,38.921201,-77.041356,2017-01-19 09:24:50.720946
3038984,15474642,Shared room,,Chevy Chase,40,5.0,2,1.0,50.0,,38.950083,-77.068436,2017-01-19 09:24:50.717892
10968284,56885621,Shared room,,Adams Morgan,68,5.0,1,1.0,54.0,,38.919733,-77.041182,2017-01-19 09:24:50.708224
14946977,56885621,Shared room,,Adams Morgan,0,0.0,1,1.0,49.0,,38.921561,-77.043392,2017-01-19 09:24:50.706067
13397549,56885621,Shared room,,Adams Morgan,12,5.0,1,1.0,54.0,,38.921468,-77.043471,2017-01-19 09:24:50.701569
13100445,56885621,Shared room,,Adams Morgan,20,5.0,1,1.0,54.0,,38.919814,-77.04337,2017-01-19 09:24:50.697429
13168865,56885621,Shared room,,Adams Morgan,8,4.5,1,1.0,54.0,,38.919188,-77.043234,2017-01-19 09:24:50.694802
10965962,56885621,Shared room,,Adams Morgan,51,5.0,1,1.0,54.0,,38.919972,-77.04114,2017-01-19 09:24:50.692286
16766151,19956695,Shared room,,Glover Park,0,0.0,2,1.0,50.0,,38.92555,-77.072813,2017-01-19 09:24:49.809339
15151751,96118710,Shared room,,Stadium-Armory,2,0.0,2,1.0,45.0,,38.895744,-76.976982,2017-01-19 09:24:49.803550
7758808,40797092,Shared room,,Catholic University-Brookland,3,4.5,2,1.0,49.0,,38.945879,-77.025035,2017-01-19 09:24:49.798321
13110758,50306704,Shared room,,Capitol Hill,29,5.0,3,1.0,60.0,,38.888845,-76.983803,2017-01-19 09:24:49.796270
13096970,72736045,Shared room,,Dupont Circle,7,4.5,2,1.0,45.0,,38.914343,-77.040415,2017-01-19 09:24:49.782810
14163003,24728904,Shared room,,Brentwood,5,4.5,1,1.0,42.0,,38.916862,-77.008239,2017-01-19 09:24:48.712411
3822015,19143862,Shared room,,Ledroit Park,3,2.5,2,1.0,50.0,,38.917071,-77.015364,2017-01-19 09:24:48.710015
16652552,10023295,Shared room,,Capitol Hill,0,0.0,2,1.0,50.0,,38.893612,-76.998097,2017-01-19 09:24:48.707940
11359487,3889520,Shared room,,South West,14,4.5,2,1.0,50.0,,38.877457,-77.015007,2017-01-19 09:24:48.705897
7759093,40797092,Shared room,,Catholic University-Brookland,13,4.5,2,1.0,49.0,,38.944373,-77.024549,2017-01-19 09:24:48.697837
12168412,61362641,Shared room,,Brentwood,15,5.0,4,1.0,49.0,,38.912093,-77.002224,2017-01-19 09:24:48.695792
14655328,5318956,Shared room,,Columbia Heights,17,5.0,1,1.0,40.0,,38.931422,-77.031677,2017-01-19 09:24:48.692881
14705753,67693448,Shared room,,Dupont Circle,13,4.5,2,1.0,43.0,,38.909477,-77.039127,2017-01-19 09:24:48.690776
13545005,77940058,Shared room,,Dupont Circle,39,4.5,1,1.0,45.0,,38.912545,-77.0393,2017-01-19 09:24:48.688581
16602007,104992121,Shared room,,Capitol Hill,0,0.0,1,1.0,45.0,,38.884527,-77.006437,2017-01-19 09:24:48.678836
6313422,17054325,Shared room,,South West,26,5.0,2,1.0,49.0,,38.879429,-77.021363,2017-01-19 09:24:48.676590
14268522,16893093,Shared room,,Foggy Bottom,16,5.0,1,1.0,48.0,,38.907078,-77.054252,2017-01-19 09:24:47.888728
6870655,4948020,Shared room,,Cleveland Park,30,4.5,1,1.0,45.0,,38.936533,-77.074572,2017-01-19 09:24:47.885868
14684678,47703,Shared room,,Cleveland Park,23,5.0,1,1.0,60.0,,38.937002,-77.057256,2017-01-19 09:24:47.883868
13018502,56885621,Shared room,,Adams Morgan,24,5.0,1,1.0,41.0,,38.919288,-77.042856,2017-01-19 09:24:47.881186
2729723,6897889,Shared room,,Foggy Bottom,57,4.5,2,1.0,40.0,,38.899199,-77.051952,2017-01-19 09:24:47.879165
11873129,61362641,Shared room,,Brentwood,37,5.0,4,1.0,41.0,,38.911577,-77.003882,2017-01-19 09:24:47.872543
16388935,46157216,Shared room,,South West,0,0.0,2,1.0,50.0,,38.871794,-77.016582,2017-01-19 09:24:47.870310
9938546,51009383,Shared room,,Shaw,14,4.5,2,1.0,56.0,,38.909979,-77.024519,2017-01-19 09:24:47.868118
16740134,53101628,Shared room,,Catholic University-Brookland,0,0.0,1,1.0,50.0,,38.94446,-77.006078,2017-01-19 09:24:47.865752
16823989,99867312,Shared room,,Capitol Hill,0,0.0,2,1.0,45.0,,38.903677,-76.995772,2017-01-19 09:24:47.863570
12322663,66482562,Shared room,,Chevy Chase,8,4.5,2,1.0,50.0,,38.9533,-77.068567,2017-01-19 09:24:47.861139
16651010,52961790,Shared room,,Columbia Heights,0,0.0,1,1.0,50.0,,38.924798,-77.025836,2017-01-19 09:24:47.858872
13208638,74034896,Shared room,,Foggy Bottom,1,0.0,1,1.0,49.0,,38.895096,-77.04099,2017-01-19 09:24:47.856672
16611952,109638012,Shared room,,Capitol Hill,0,0.0,1,1.0,50.0,,38.892277,-77.003508,2017-01-19 09:24:47.854602
15956009,30244005,Shared room,,Ledroit Park,0,0.0,2,1.0,50.0,,38.911768,-77.010808,2017-01-19 09:24:47.852182
11435331,56885621,Shared room,,Adams Morgan,65,5.0,1,1.0,41.0,,38.921259,-77.0417,2017-01-19 09:24:47.848696
2969279,15150056,Shared room,,Catholic University-Brookland,9,4.5,4,1.0,29.0,,38.950937,-76.988125,2017-01-19 09:24:47.078270
15942358,102794773,Shared room,,Georgetown,0,0.0,1,1.0,40.0,,38.910023,-77.065584,2017-01-19 09:24:46.290372
1646405,4086380,Shared room,,Adams Morgan,94,4.5,2,1.0,36.0,,38.925077,-77.04321,2017-01-19 09:24:46.287172
9937847,51009383,Shared room,,Shaw,8,4.0,6,1.0,40.0,,38.910341,-77.025497,2017-01-19 09:24:46.285046
12795804,68314211,Shared room,,Au-Tenleytown,0,0.0,1,1.0,15.0,,38.936409,-77.082602,2017-01-19 09:24:46.277547
13308300,75193067,Shared room,,Downtown,19,5.0,1,1.0,35.0,,38.897156,-77.01044,2017-01-19 09:24:46.267462
14709310,60894790,Shared room,,Capitol Hill,4,4.5,2,1.0,37.0,,38.903154,-76.985577,2017-01-19 09:24:46.264807
9458643,48971586,Shared room,,Glover Park,11,5.0,1,1.0,25.0,,38.922623,-77.074258,2017-01-19 09:24:46.259855
9937541,51009383,Shared room,,Shaw,16,4.0,8,1.0,28.0,,38.910171,-77.023373,2017-01-19 09:24:46.257130
9029792,33663697,Shared room,,Foggy Bottom,0,0.0,1,1.0,40.0,,38.895472,-77.051212,2017-01-19 09:24:46.238373
9298297,27353,Shared room,,Anacostia,25,4.0,1,1.0,15.0,,38.875492,-76.962302,2017-01-19 09:24:45.478608
11337494,51009383,Shared room,,Shaw,14,4.0,4,1.0,40.0,,38.908471,-77.023392,2017-01-19 09:24:45.475608
15984634,27353,Shared room,,Anacostia,5,3.5,16,1.0,11.0,,38.876514,-76.964267,2017-01-19 09:24:45.468605
15109337,30246836,Shared room,,U Street Corridor,4,5.0,2,1.0,35.0,,38.915687,-77.037862,2017-01-19 09:24:45.463592
11574687,27353,Shared room,,Anacostia,13,4.0,1,1.0,15.0,,38.876342,-76.962555,2017-01-19 09:24:45.461529
9938364,51009383,Shared room,,Shaw,14,4.0,4,1.0,36.0,,38.910112,-77.023164,2017-01-19 09:24:45.456498
11342736,37920286,Shared room,,Shaw,7,3.5,8,1.0,18.0,,38.912437,-77.022817,2017-01-19 09:24:45.454377
451854,1402804,Shared room,,Columbia Heights,124,4.5,1,1.0,35.0,,38.930875,-77.027756,2017-01-19 09:24:45.450546
15021486,94817399,Shared room,,Chevy Chase,9,5.0,1,1.0,25.0,,38.951837,-77.068975,2017-01-19 09:24:45.438693
13885227,82207769,Shared room,,Anacostia,3,4.5,8,1.0,33.0,,38.875503,-76.931592,2017-01-19 09:24:45.433707
10416451,27353,Shared room,,Anacostia,26,4.0,16,1.0,15.0,,38.876158,-76.9628,2017-01-19 09:24:44.713626
11338519,37920286,Shared room,,Shaw,28,4.0,8,1.0,28.0,,38.912784,-77.022653,2017-01-19 09:24:44.707950
7524042,37920286,Shared room,,Shaw,29,3.5,6,1.0,30.0,,38.911074,-77.023207,2017-01-19 09:24:44.705724
8447945,27353,Shared room,,Anacostia,20,4.5,1,1.0,20.0,,38.87598,-76.96206,2017-01-19 09:24:44.702824
12168587,61362641,Shared room,,Brentwood,20,5.0,4,1.0,39.0,,38.91209,-77.003552,2017-01-19 09:24:44.700254
9291840,27353,Shared room,,Anacostia,37,4.5,1,1.0,15.0,,38.874873,-76.962567,2017-01-19 09:24:44.690792
12915832,61362641,Shared room,,Brentwood,61,5.0,4,1.0,39.0,,38.911543,-77.003958,2017-01-19 09:24:44.681552
16287434,98039955,Shared room,,Anacostia,3,3.5,1,1.0,12.0,,38.879056,-76.92887,2017-01-19 09:24:44.678913
14816846,25736319,Shared room,,Capitol Hill,2,0.0,9,1.0,37.0,,38.900139,-76.984995,2017-01-19 09:24:44.667813
16287325,98039955,Shared room,,Anacostia,5,3.0,3,1.0,19.0,,38.878665,-76.927987,2017-01-19 09:24:43.564454
11342617,37920286,Shared room,,Shaw,8,4.0,6,1.0,22.0,,38.911359,-77.022705,2017-01-19 09:24:43.562206
12422935,61362641,Shared room,,Brentwood,15,4.5,2,1.0,39.0,,38.910565,-77.002952,2017-01-19 09:24:43.559610
11574586,27353,Shared room,,Anacostia,18,4.0,1,1.0,15.0,,38.876271,-76.963387,2017-01-19 09:24:43.555841
16789250,315148,Shared room,,Ledroit Park,0,0.0,1,1.0,26.0,,38.917675,-77.013976,2017-01-19 09:24:43.551844
2476,2723,Shared room,,Shaw,31,4.5,1,1.0,36.0,,38.915039,-77.023798,2017-01-19 09:24:43.541303
16846453,102513767,Shared room,,Deanwood,0,0.0,1,1.0,16.0,,38.905473,-76.927525,2017-01-19 09:24:43.539106
15320971,23632293,Shared room,,Dupont Circle,15,5.0,1,1.0,39.0,,38.90599,-77.047129,2017-01-19 09:24:43.535421
