room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16694573,4143356,Shared room,,Capitol Hill,0,0.0,2,1.0,120.0,,38.899642,-77.003512,2017-01-14 23:37:36.860812
9928615,51037532,Shared room,,South West,0,0.0,1,1.0,100.0,,38.872996,-77.009306,2017-01-14 23:37:35.387979
11695987,56400628,Shared room,,South West,0,0.0,2,1.0,100.0,,38.874915,-77.017626,2017-01-14 23:37:35.385827
6201336,32158886,Shared room,,Capitol Hill,67,4.0,4,1.0,91.0,,38.901904,-76.984827,2017-01-14 23:37:34.138607
2053406,8713526,Shared room,,Adams Morgan,1,0.0,1,1.0,100.0,,38.920609,-77.039656,2017-01-14 23:37:34.133923
11721669,62335056,Shared room,,Logan Circle,0,0.0,1,1.0,100.0,,38.906754,-77.033775,2017-01-14 23:37:34.122949
16331827,82193614,Shared room,,Brentwood,0,0.0,2,1.0,100.0,,38.924334,-76.97819,2017-01-14 23:37:34.120865
12093408,36902221,Shared room,,Glover Park,0,0.0,2,1.0,100.0,,38.931139,-77.079076,2017-01-14 23:37:34.118027
16504040,34688872,Shared room,,Shaw,0,0.0,1,1.0,100.0,,38.912082,-77.026132,2017-01-14 23:37:34.115837
15182009,22652869,Shared room,,Downtown,0,0.0,1,1.0,100.0,,38.90605,-77.037485,2017-01-14 23:37:34.113508
16343000,82193614,Shared room,,Brentwood,0,0.0,2,1.0,100.0,,38.924433,-76.978048,2017-01-14 23:37:34.106004
15972847,74877774,Shared room,,Georgetown,0,0.0,2,1.0,87.0,,38.916154,-77.070326,2017-01-14 23:37:34.103795
6018665,31241627,Shared room,,Columbia Heights,2,0.0,1,1.0,85.0,,38.924663,-77.031015,2017-01-14 23:37:34.101644
16692525,59806014,Shared room,,Capitol Hill,0,0.0,1,1.0,90.0,,38.905847,-76.986115,2017-01-14 23:37:34.098818
13057484,24744291,Shared room,,Anacostia,0,0.0,2,1.0,75.0,,38.823408,-77.010775,2017-01-14 23:37:33.051027
8402248,38292436,Shared room,,Catholic University-Brookland,21,4.5,2,1.0,62.0,,38.935041,-76.982252,2017-01-14 23:37:33.046248
12123195,8611126,Shared room,,Dupont Circle,1,0.0,2,1.0,75.0,,38.911315,-77.047309,2017-01-14 23:37:33.043607
14274761,87051857,Shared room,,Brentwood,0,0.0,2,1.0,65.0,,38.914967,-77.008799,2017-01-14 23:37:33.032328
12249312,16567264,Shared room,,Foggy Bottom,0,0.0,2,1.0,70.0,,38.902197,-77.052736,2017-01-14 23:37:33.030064
5535629,5066846,Shared room,,Brentwood,4,5.0,1,1.0,75.0,,38.920916,-77.003478,2017-01-14 23:37:31.714625
12322710,16795188,Shared room,,Shaw,0,0.0,1,1.0,80.0,,38.910299,-77.026327,2017-01-14 23:37:31.709402
16295321,12270625,Shared room,,Ledroit Park,0,0.0,2,1.0,80.0,,38.915679,-77.010626,2017-01-14 23:37:31.703429
16621040,108056562,Shared room,,Downtown,0,0.0,4,1.0,79.0,,38.906371,-77.037607,2017-01-14 23:37:31.701073
16643518,109983348,Shared room,,Brentwood,0,0.0,6,1.0,77.0,,38.929038,-76.975668,2017-01-14 23:37:31.694534
9313565,5641429,Shared room,,Downtown,0,0.0,1,1.0,77.0,,38.900286,-77.017458,2017-01-14 23:37:31.688735
4519926,23433459,Shared room,,Columbia Heights,65,4.5,2,1.0,65.0,,38.925131,-77.032026,2017-01-14 23:37:31.686417
14203879,65841585,Shared room,,Foggy Bottom,9,4.5,2,1.0,71.0,,38.901032,-77.052766,2017-01-14 23:37:31.683918
2051534,32067,Shared room,,Kalorama,106,5.0,1,1.0,80.0,,38.914792,-77.047386,2017-01-14 23:37:31.680911
5570026,28827689,Shared room,,Dupont Circle,40,5.0,2,1.0,80.0,,38.907376,-77.04478,2017-01-14 23:37:31.678283
8306956,21382994,Shared room,,Foggy Bottom,44,5.0,2,1.0,79.0,,38.89668,-77.045827,2017-01-14 23:37:31.673377
3700395,15185851,Shared room,,Deanwood,0,0.0,6,1.0,60.0,,38.8923,-76.914623,2017-01-14 23:37:30.235409
13545005,77940058,Shared room,,Dupont Circle,39,4.5,1,1.0,45.0,,38.912545,-77.0393,2017-01-14 23:37:26.590910
13140793,56885621,Shared room,,Adams Morgan,10,4.5,1,1.0,54.0,,38.92108,-77.042639,2017-01-14 23:37:26.588049
13208638,74034896,Shared room,,Foggy Bottom,1,0.0,1,1.0,49.0,,38.895096,-77.04099,2017-01-14 23:37:26.584500
6870655,4948020,Shared room,,Cleveland Park,30,4.5,1,1.0,47.0,,38.936533,-77.074572,2017-01-14 23:37:26.582243
16388935,46157216,Shared room,,South West,0,0.0,2,1.0,50.0,,38.871794,-77.016582,2017-01-14 23:37:26.573223
16602007,104992121,Shared room,,Capitol Hill,0,0.0,1,1.0,50.0,,38.884527,-77.006437,2017-01-14 23:37:26.569239
2729723,6897889,Shared room,,Foggy Bottom,57,4.5,2,1.0,56.0,,38.899199,-77.051952,2017-01-14 23:37:26.564749
14268522,16893093,Shared room,,Foggy Bottom,15,5.0,1,1.0,50.0,,38.907078,-77.054252,2017-01-14 23:37:26.562037
11431661,56885621,Shared room,,Adams Morgan,47,5.0,1,1.0,54.0,,38.920981,-77.042922,2017-01-14 23:37:26.559103
9458643,48971586,Shared room,,Glover Park,11,5.0,1,1.0,25.0,,38.922623,-77.074258,2017-01-14 23:37:25.322772
1646405,4086380,Shared room,,Adams Morgan,93,4.5,2,1.0,36.0,,38.925077,-77.04321,2017-01-14 23:37:25.319679
9937847,51009383,Shared room,,Shaw,8,4.0,6,1.0,40.0,,38.910341,-77.025497,2017-01-14 23:37:25.317485
12795804,68314211,Shared room,,Au-Tenleytown,0,0.0,1,1.0,15.0,,38.936409,-77.082602,2017-01-14 23:37:25.298961
451854,1402804,Shared room,,Columbia Heights,124,4.5,1,1.0,35.0,,38.930875,-77.027756,2017-01-14 23:37:25.295738
15984634,27353,Shared room,,Anacostia,4,3.0,16,1.0,11.0,,38.876514,-76.964267,2017-01-14 23:37:24.268618
14416607,86540203,Shared room,,Shaw,6,4.5,4,1.0,39.0,,38.908581,-77.005107,2017-01-14 23:37:24.260863
14102863,51000921,Shared room,,Adams Morgan,0,0.0,1,1.0,40.0,,38.91568,-77.0462,2017-01-14 23:37:24.254905
2969279,15150056,Shared room,,Catholic University-Brookland,9,4.5,4,1.0,29.0,,38.950937,-76.988125,2017-01-14 23:37:24.248921
9938364,51009383,Shared room,,Shaw,14,4.0,4,1.0,36.0,,38.910112,-77.023164,2017-01-14 23:37:24.244235
13885227,82207769,Shared room,,Anacostia,3,4.5,8,1.0,33.0,,38.875503,-76.931592,2017-01-14 23:37:24.241934
9937541,51009383,Shared room,,Shaw,16,4.0,8,1.0,28.0,,38.910171,-77.023373,2017-01-14 23:37:24.235050
7514236,37920286,Shared room,,Shaw,63,4.0,6,1.0,18.0,,38.911918,-77.021905,2017-01-14 23:37:23.200128
11338519,37920286,Shared room,,Shaw,28,4.0,8,1.0,21.0,,38.912784,-77.022653,2017-01-14 23:37:23.197895
10416451,27353,Shared room,,Anacostia,26,4.0,16,1.0,15.0,,38.876158,-76.9628,2017-01-14 23:37:23.193490
16287434,98039955,Shared room,,Anacostia,3,3.5,1,1.0,12.0,,38.879056,-76.92887,2017-01-14 23:37:23.185796
8447945,27353,Shared room,,Anacostia,20,4.5,1,1.0,20.0,,38.87598,-76.96206,2017-01-14 23:37:23.178657
1725435,27353,Shared room,,Anacostia,35,4.0,1,1.0,20.0,,38.87622,-76.963751,2017-01-14 23:37:23.169394
9298297,27353,Shared room,,Anacostia,25,4.0,1,1.0,15.0,,38.875492,-76.962302,2017-01-14 23:37:23.166858
7524042,37920286,Shared room,,Shaw,29,3.5,6,1.0,22.0,,38.911074,-77.023207,2017-01-14 23:37:23.162183
12915832,61362641,Shared room,,Brentwood,59,5.0,4,1.0,39.0,,38.911543,-77.003958,2017-01-14 23:37:23.159454
12422935,61362641,Shared room,,Brentwood,15,4.5,2,1.0,29.0,,38.910565,-77.002952,2017-01-14 23:37:23.157180
14977238,56885621,Shared room,,Adams Morgan,2,0.0,1,1.0,37.0,,38.919719,-77.043428,2017-01-14 23:37:23.154907
12744068,61362641,Shared room,,Brentwood,14,5.0,4,1.0,29.0,,38.910859,-77.002098,2017-01-14 23:37:23.150293
12070982,61362641,Shared room,,Brentwood,32,4.5,4,1.0,39.0,,38.910411,-77.003473,2017-01-14 23:37:21.858277
16287325,98039955,Shared room,,Anacostia,5,3.0,3,1.0,19.0,,38.878665,-76.927987,2017-01-14 23:37:21.854376
9029792,33663697,Shared room,,Foggy Bottom,0,0.0,1,1.0,40.0,,38.895472,-77.051212,2017-01-14 23:37:21.844840
16753494,109558322,Shared room,,Adams Morgan,0,0.0,1,1.0,10.0,,38.917204,-77.043629,2017-01-14 23:37:21.842801
9936262,27353,Shared room,,Anacostia,29,4.0,1,1.0,19.0,,38.875246,-76.96366,2017-01-14 23:37:21.840205
9138500,41957380,Shared room,,Catholic University-Brookland,4,5.0,1,1.0,35.0,,38.931154,-76.997961,2017-01-14 23:37:21.834877
14251887,80208202,Shared room,,Cleveland Park,0,0.0,1,1.0,22.0,,38.931983,-77.077766,2017-01-14 23:37:21.827078
12307785,61362641,Shared room,,Brentwood,46,5.0,4,1.0,39.0,,38.910202,-77.00281,2017-01-14 23:37:21.824764
7758808,40797092,Shared room,,Catholic University-Brookland,3,4.5,2,1.0,39.0,,38.945879,-77.025035,2017-01-14 23:37:21.822312
11337494,51009383,Shared room,,Shaw,14,4.0,4,1.0,40.0,,38.908471,-77.023392,2017-01-14 23:37:21.818105
15956744,17001369,Shared room,,Capitol Hill,0,0.0,2,1.0,32.0,,38.904654,-76.998273,2017-01-14 23:37:21.815853
10265297,37609710,Shared room,,Glover Park,0,0.0,1,1.0,35.0,,38.921597,-77.073922,2017-01-14 23:37:20.397529
14946977,56885621,Shared room,,Adams Morgan,0,0.0,1,1.0,37.0,,38.921561,-77.043392,2017-01-14 23:37:20.395379
16021009,41555684,Shared room,,U Street Corridor,0,0.0,1,1.0,30.0,,38.918726,-77.031435,2017-01-14 23:37:20.390950
12369806,66517588,Shared room,,Brentwood,0,0.0,1,1.0,28.0,,38.923828,-77.001391,2017-01-14 23:37:20.387328
15941800,27353,Shared room,,Anacostia,0,0.0,4,1.0,11.0,,38.875189,-76.964224,2017-01-14 23:37:20.382530
14859618,25736319,Shared room,,Capitol Hill,3,4.0,9,1.0,37.0,,38.900073,-76.985037,2017-01-14 23:37:20.380176
11342617,37920286,Shared room,,Shaw,6,3.5,6,1.0,22.0,,38.911359,-77.022705,2017-01-14 23:37:20.377295
14709310,60894790,Shared room,,Capitol Hill,4,4.5,2,1.0,37.0,,38.903154,-76.985577,2017-01-14 23:37:20.370553
16108958,104549514,Shared room,,Foggy Bottom,3,3.0,1,1.0,30.0,,38.895798,-77.045595,2017-01-14 23:37:20.365990
7896911,12895831,Shared room,,Dupont Circle,1,0.0,2,1.0,25.0,,38.916321,-77.041691,2017-01-14 23:37:20.360917
6886298,16946106,Shared room,,Stadium-Armory,1,0.0,1,1.0,30.0,,38.902036,-76.980558,2017-01-14 23:37:19.132526
15320971,23632293,Shared room,,Dupont Circle,14,5.0,1,1.0,39.0,,38.90599,-77.047129,2017-01-14 23:37:19.130436
9922743,51009383,Shared room,,Shaw,58,4.0,8,1.0,28.0,,38.908093,-77.025431,2017-01-14 23:37:19.125722
16729579,75679,Shared room,,Ledroit Park,0,0.0,1,1.0,18.0,,38.914603,-77.009812,2017-01-14 23:37:19.123120
13563326,64448197,Shared room,,Foggy Bottom,1,0.0,2,1.0,32.0,,38.896818,-77.052934,2017-01-14 23:37:19.119926
9291840,27353,Shared room,,Anacostia,36,4.5,1,1.0,15.0,,38.874873,-76.962567,2017-01-14 23:37:19.112158
16287377,98039955,Shared room,,Anacostia,5,4.5,1,1.0,17.0,,38.880239,-76.925865,2017-01-14 23:37:19.109947
12168412,61362641,Shared room,,Brentwood,13,5.0,4,1.0,29.0,,38.912093,-77.002224,2017-01-14 23:37:19.107325
15021486,94817399,Shared room,,Chevy Chase,9,5.0,1,1.0,25.0,,38.951837,-77.068975,2017-01-14 23:37:19.104872
16080435,94251726,Shared room,,Anacostia,3,4.0,5,1.0,24.0,,38.886641,-76.936182,2017-01-14 23:37:19.101918
15109337,30246836,Shared room,,U Street Corridor,4,5.0,2,1.0,35.0,,38.915687,-77.037862,2017-01-14 23:37:19.099377
6313422,17054325,Shared room,,South West,26,5.0,2,1.0,40.0,,38.879429,-77.021363,2017-01-14 23:37:19.092171
11359487,3889520,Shared room,,South West,12,4.5,2,1.0,32.0,,38.877457,-77.015007,2017-01-14 23:37:17.673946
15790423,40651082,Shared room,,Foggy Bottom,7,4.5,2,1.0,40.0,,38.90339,-77.04981,2017-01-14 23:37:17.671470
14554544,315148,Shared room,,Ledroit Park,7,4.5,1,1.0,25.0,,38.915657,-77.010611,2017-01-14 23:37:17.666679
3020248,6897889,Shared room,,Foggy Bottom,150,4.5,1,1.0,38.0,,38.900609,-77.050884,2017-01-14 23:37:17.663865
14946743,56885621,Shared room,,Adams Morgan,1,0.0,1,1.0,37.0,,38.92132,-77.041559,2017-01-14 23:37:17.661243
16050054,43515249,Shared room,,Catholic University-Brookland,10,5.0,1,1.0,31.0,,38.951198,-76.996735,2017-01-14 23:37:17.656505
15989860,87919088,Shared room,,Foggy Bottom,2,0.0,1,1.0,30.0,,38.89681,-77.046109,2017-01-14 23:37:17.654110
16287291,98039955,Shared room,,Anacostia,4,5.0,1,1.0,14.0,,38.877968,-76.929386,2017-01-14 23:37:17.651967
14655328,5318956,Shared room,,Columbia Heights,17,5.0,1,1.0,35.0,,38.931422,-77.031677,2017-01-14 23:37:17.647189
16653047,57723080,Shared room,,Capitol Hill,2,0.0,1,1.0,30.0,,38.906371,-76.985026,2017-01-14 23:37:17.644668
11887439,37920286,Shared room,,Shaw,32,4.0,1,1.0,18.0,,38.912064,-77.022515,2017-01-14 23:37:17.641895
11574586,27353,Shared room,,Anacostia,17,4.0,1,1.0,15.0,,38.876271,-76.963387,2017-01-14 23:37:17.638955
12356501,61362641,Shared room,,Brentwood,40,5.0,2,1.0,25.0,,38.911434,-77.002988,2017-01-14 23:37:17.633617
16207012,91081369,Shared room,,Shaw,7,5.0,2,1.0,35.0,,38.907591,-77.026736,2017-01-14 23:37:17.630350
9605005,18093720,Entire home/apt,,Catholic University-Brookland,0,0.0,10,4.0,275.0,,38.948059,-77.023592,2017-01-14 23:27:54.494102
16769241,95176241,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1000.0,,38.904788,-76.997895,2017-01-14 23:25:06.667113
16780148,18756895,Entire home/apt,,Dupont Circle,0,0.0,4,0.0,350.0,,38.912247,-77.037206,2017-01-14 23:12:22.875162
16710629,110728539,Entire home/apt,,Catholic University-Brookland,0,0.0,5,2.0,250.0,,38.943785,-77.02448,2017-01-14 23:10:29.828153
16417381,57788246,Entire home/apt,,Stadium-Armory,0,0.0,5,2.0,85.0,,38.899921,-76.977694,2017-01-14 23:02:36.428802
11143821,3257276,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,50.0,,38.90053,-76.990417,2017-01-14 23:02:09.086914
16258574,21021498,Entire home/apt,,Catholic University-Brookland,0,0.0,14,5.0,2000.0,,38.933664,-76.977051,2017-01-14 23:01:07.101851
16769736,49351903,Entire home/apt,,Berkley,0,0.0,8,4.0,5000.0,,38.922448,-77.092321,2017-01-14 23:00:52.124259
9975625,44658525,Entire home/apt,,Glover Park,11,5.0,12,5.0,1100.0,,38.925434,-77.074003,2017-01-14 23:00:03.509789
7967991,13606800,Entire home/apt,,Glover Park,2,0.0,7,3.0,660.0,,38.920947,-77.077078,2017-01-14 22:54:03.669189
16780183,20731199,Entire home/apt,,Chevy Chase,0,0.0,6,3.0,540.0,,38.949923,-77.064749,2017-01-14 22:53:39.668059
10542764,35796352,Entire home/apt,,Capitol Hill,0,0.0,4,2.0,500.0,,38.886355,-76.999067,2017-01-14 22:51:41.894538
212586,25188,Entire home/apt,,Downtown,56,5.0,5,2.0,309.0,,38.901056,-77.034158,2017-01-14 22:49:23.155222
5870042,30283594,Entire home/apt,,Foggy Bottom,0,0.0,5,2.0,199.0,,38.900532,-77.05075,2017-01-14 22:42:29.424874
6968141,30283594,Entire home/apt,,Foggy Bottom,0,0.0,5,2.0,199.0,,38.90773,-77.050215,2017-01-14 22:42:29.412682
16769389,111327476,Entire home/apt,,Capitol Hill,0,0.0,3,2.0,150.0,,38.892865,-76.992822,2017-01-14 22:39:37.320658
6258721,1156004,Entire home/apt,,Logan Circle,114,4.0,4,1.0,110.0,,38.908076,-77.028981,2017-01-14 22:28:45.253118
16779820,7803322,Entire home/apt,,Au-Tenleytown,0,0.0,6,2.0,95.0,,38.937139,-77.08313,2017-01-14 22:27:29.027009
16179462,102410794,Entire home/apt,,Brentwood,0,0.0,4,1.0,50.0,,38.908542,-76.984305,2017-01-14 22:24:35.476472
6463020,2462659,Entire home/apt,,U Street Corridor,0,0.0,4,3.0,1500.0,,38.916694,-77.026583,2017-01-14 22:24:10.729489
16164164,10138419,Entire home/apt,,Adams Morgan,0,0.0,8,5.0,2200.0,,38.921847,-77.043659,2017-01-14 22:23:54.318112
12017374,683757,Entire home/apt,,Adams Morgan,0,0.0,4,2.0,3200.0,,38.92355,-77.044253,2017-01-14 22:23:54.311791
16041523,26468008,Entire home/apt,,Columbia Heights,0,0.0,6,2.0,1880.0,,38.927636,-77.034371,2017-01-14 22:23:52.755910
16321650,23488092,Entire home/apt,,Foxhall Village,0,0.0,8,3.0,2000.0,,38.911811,-77.082314,2017-01-14 22:23:52.751406
16093636,104899713,Entire home/apt,,Georgetown,0,0.0,6,3.0,2995.0,,38.912679,-77.064475,2017-01-14 22:23:01.276521
16299133,49249241,Entire home/apt,,Woodley Park,0,0.0,8,5.0,1690.0,,38.927642,-77.067818,2017-01-14 22:22:46.049493
5403451,27215080,Entire home/apt,,Georgetown,6,4.5,6,3.0,1279.0,,38.914577,-77.073473,2017-01-14 22:21:35.165472
16773585,32670369,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1220.0,,38.88601,-76.990992,2017-01-14 22:20:47.636891
16172447,54291776,Entire home/apt,,Columbia Heights,0,0.0,6,2.0,1000.0,,38.920322,-77.032045,2017-01-14 22:08:44.282489
16778954,64440350,Entire home/apt,,Adams Morgan,0,0.0,6,2.0,800.0,,38.924485,-77.045186,2017-01-14 22:07:36.168944
16778993,77554802,Entire home/apt,,South West,0,0.0,3,1.0,850.0,,38.879199,-77.015526,2017-01-14 22:07:26.698639
322546,1651389,Entire home/apt,,Downtown,2,0.0,6,3.0,600.0,,38.900455,-77.019019,2017-01-14 21:59:42.675900
16780072,30921569,Entire home/apt,,Capitol Hill,0,0.0,2,1.0,600.0,,38.893717,-76.999544,2017-01-14 21:56:57.865497
16772503,39599415,Entire home/apt,,South West,0,0.0,3,2.0,500.0,,38.881074,-77.014881,2017-01-14 21:39:09.259657
16708345,110704181,Entire home/apt,,Logan Circle,0,0.0,4,1.0,450.0,,38.910324,-77.029229,2017-01-14 21:35:25.389692
12136192,58836037,Entire home/apt,,South West,4,5.0,6,3.0,225.0,,38.880647,-77.022818,2017-01-14 21:23:07.363325
12156378,62167329,Entire home/apt,,Capitol Hill,0,0.0,8,1.0,300.0,,38.899687,-76.984979,2017-01-14 21:16:37.628685
16777278,3857355,Entire home/apt,,Mount Vernon Square,0,0.0,4,1.0,250.0,,38.903521,-77.017934,2017-01-14 21:15:44.298961
16368734,107201497,Entire home/apt,,Brentwood,0,0.0,6,3.0,299.0,,38.916602,-77.003688,2017-01-14 21:15:04.022924
16774766,13784988,Entire home/apt,,U Street Corridor,0,0.0,2,2.0,250.0,,38.91768,-77.0265,2017-01-14 21:14:06.654199
16733599,972496,Entire home/apt,,Downtown,0,0.0,3,1.0,185.0,,38.898439,-77.018652,2017-01-14 21:07:39.036362
16778028,39158702,Entire home/apt,,Kalorama,0,0.0,2,1.0,200.0,,38.917006,-77.048367,2017-01-14 21:07:21.885489
16731126,972496,Entire home/apt,,Foggy Bottom,0,0.0,3,1.0,185.0,,38.901726,-77.049153,2017-01-14 21:07:02.714705
16730491,972496,Entire home/apt,,Logan Circle,0,0.0,4,2.0,185.0,,38.908078,-77.033679,2017-01-14 21:06:59.401331
775298,1291787,Entire home/apt,,South West,10,4.5,4,1.0,152.0,,38.875325,-77.017744,2017-01-14 21:00:47.072501
7919489,3488314,Entire home/apt,,Woodley Park,2,0.0,3,1.0,150.0,,38.929701,-77.07294,2017-01-14 20:55:51.923998
3801025,19525470,Entire home/apt,,Chevy Chase,11,4.5,2,1.0,150.0,,38.950262,-77.065264,2017-01-14 20:51:55.053136
16601084,44344095,Entire home/apt,,Au-Tenleytown,0,0.0,2,1.0,150.0,,38.947301,-77.088753,2017-01-14 20:49:36.053950
3875101,19893142,Entire home/apt,,Foggy Bottom,18,4.5,2,1.0,135.0,,38.899366,-77.051653,2017-01-14 20:26:30.981737
2975445,15178582,Entire home/apt,,Capitol Hill,4,4.5,2,1.0,135.0,,38.899199,-76.986642,2017-01-14 20:26:15.655661
16071442,46028586,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,2164.0,,38.881389,-76.99356,2017-01-14 19:32:11.404396
16322236,22800864,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1750.0,,38.898032,-76.99291,2017-01-14 19:32:11.398233
16427050,106952250,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,2000.0,,38.890451,-76.98382,2017-01-14 19:32:11.395989
11700050,367009,Entire home/apt,,Ledroit Park,0,0.0,5,2.0,2500.0,,38.918588,-77.014179,2017-01-14 19:32:11.391397
15054700,95158537,Entire home/apt,,Georgetown,0,0.0,8,4.0,10000.0,,38.908858,-77.069064,2017-01-14 19:32:11.388919
16237886,10722469,Entire home/apt,,Takoma Park,0,0.0,9,3.0,2500.0,,38.984924,-77.03841,2017-01-14 19:32:11.384931
16439986,107803198,Entire home/apt,,Capitol Hill,0,0.0,9,3.0,1800.0,,38.880426,-76.994038,2017-01-14 19:32:11.379001
16439413,11292177,Entire home/apt,,Foxhall Village,0,0.0,8,4.0,2200.0,,38.907692,-77.080585,2017-01-14 19:32:10.507875
16013892,42390318,Entire home/apt,,U Street Corridor,0,0.0,10,2.0,2950.0,,38.914717,-77.034049,2017-01-14 19:32:10.505678
16110293,73222486,Entire home/apt,,Capitol Hill,0,0.0,10,4.0,2100.0,,38.893499,-76.998888,2017-01-14 19:32:10.501369
15563711,20355363,Entire home/apt,,Capitol Hill,0,0.0,4,2.0,2000.0,,38.884012,-76.992582,2017-01-14 19:32:10.497249
16629019,5150348,Entire home/apt,,Capitol Hill,0,0.0,5,3.0,3000.0,,38.888057,-77.002546,2017-01-14 19:32:10.495058
16122861,68324844,Entire home/apt,,Georgetown,0,0.0,8,4.0,3600.0,,38.915258,-77.068696,2017-01-14 19:32:10.491194
16394215,408522,Entire home/apt,,Shaw,0,0.0,5,2.0,2750.0,,38.909711,-77.022411,2017-01-14 19:32:10.488969
16461640,108003528,Entire home/apt,,Capitol Hill,0,0.0,7,3.0,1800.0,,38.881377,-77.005362,2017-01-14 19:32:10.486661
16260977,62408002,Entire home/apt,,Brentwood,0,0.0,8,3.0,2000.0,,38.924598,-76.996818,2017-01-14 19:32:10.484289
15948541,32868580,Entire home/apt,,Capitol Hill,0,0.0,8,2.0,1995.0,,38.904883,-76.999913,2017-01-14 19:32:10.482058
8063010,5460298,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,1700.0,,38.905478,-76.985499,2017-01-14 19:32:10.478218
16047690,112219,Entire home/apt,,Fort Totten-Upper Northeast,0,0.0,8,3.0,2400.0,,38.957619,-77.019275,2017-01-14 19:32:08.947746
16319743,7178436,Entire home/apt,,Dupont Circle,0,0.0,6,3.0,1995.0,,38.909704,-77.040058,2017-01-14 19:32:08.944845
