room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12356501,61362641,Shared room,,Brentwood,51,5.0,2,1.0,52.0,,38.911434,-77.002988,2017-02-17 00:42:53.665839
11435331,56885621,Shared room,,Adams Morgan,72,5.0,1,1.0,41.0,,38.921259,-77.0417,2017-02-17 00:42:53.663621
15956009,30244005,Shared room,,Ledroit Park,1,0.0,2,1.0,55.0,,38.911768,-77.010808,2017-02-17 00:42:53.660834
9458643,48971586,Shared room,,Glover Park,11,5.0,1,1.0,25.0,,38.922623,-77.074258,2017-02-17 00:42:50.563691
11574742,27353,Shared room,,Anacostia,4,4.0,1,1.0,15.0,,38.876418,-76.963483,2017-02-17 00:42:50.561457
15967943,101418235,Shared room,,Mount Pleasant,0,0.0,2,1.0,40.0,,38.937164,-77.038012,2017-02-17 00:42:50.559262
15942358,102794773,Shared room,,Georgetown,1,0.0,1,1.0,25.0,,38.910023,-77.065584,2017-02-17 00:42:50.557127
14816846,25736319,Shared room,,Capitol Hill,2,0.0,9,1.0,37.0,,38.900139,-76.984995,2017-02-17 00:42:50.554870
8227337,315148,Shared room,,Ledroit Park,1,0.0,1,1.0,26.0,,38.919865,-77.01426,2017-02-17 00:42:50.551839
12090090,64793907,Shared room,,South West,8,5.0,1,1.0,38.0,,38.87909,-77.016029,2017-02-17 00:42:50.547181
9029792,33663697,Shared room,,Foggy Bottom,0,0.0,1,1.0,40.0,,38.895472,-77.051212,2017-02-17 00:42:50.540852
11337494,51009383,Shared room,,Shaw,15,4.0,4,1.0,40.0,,38.908471,-77.023392,2017-02-17 00:42:50.536143
9937847,51009383,Shared room,,Shaw,8,4.0,6,1.0,40.0,,38.910341,-77.025497,2017-02-17 00:42:50.526147
9938364,51009383,Shared room,,Shaw,14,4.0,4,1.0,36.0,,38.910112,-77.023164,2017-02-17 00:42:50.511859
11342617,37920286,Shared room,,Shaw,8,4.0,6,1.0,22.0,,38.911359,-77.022705,2017-02-17 00:42:49.512200
14859618,25736319,Shared room,,Capitol Hill,3,4.0,9,1.0,37.0,,38.900073,-76.985037,2017-02-17 00:42:49.507295
15320971,23632293,Shared room,,Dupont Circle,15,5.0,1,1.0,39.0,,38.90599,-77.047129,2017-02-17 00:42:49.505193
1646405,4086380,Shared room,,Adams Morgan,96,4.5,2,1.0,36.0,,38.925077,-77.04321,2017-02-17 00:42:49.497668
7524042,37920286,Shared room,,Shaw,30,3.5,6,1.0,22.0,,38.911074,-77.023207,2017-02-17 00:42:49.495474
10416451,27353,Shared room,,Anacostia,27,4.0,16,1.0,15.0,,38.876158,-76.9628,2017-02-17 00:42:49.492926
14709310,60894790,Shared room,,Capitol Hill,4,4.5,2,1.0,40.0,,38.903154,-76.985577,2017-02-17 00:42:49.490784
9937541,51009383,Shared room,,Shaw,16,4.0,8,1.0,28.0,,38.910171,-77.023373,2017-02-17 00:42:49.488387
11342736,37920286,Shared room,,Shaw,8,3.5,8,1.0,18.0,,38.912437,-77.022817,2017-02-17 00:42:49.483466
15984634,27353,Shared room,,Anacostia,5,3.5,16,1.0,11.0,,38.876514,-76.964267,2017-02-17 00:42:49.481306
15109337,30246836,Shared room,,U Street Corridor,4,5.0,2,1.0,35.0,,38.915687,-77.037862,2017-02-17 00:42:49.475656
13308300,75193067,Shared room,,Downtown,19,5.0,1,1.0,35.0,,38.897156,-77.01044,2017-02-17 00:42:49.471717
15941800,27353,Shared room,,Anacostia,2,0.0,4,1.0,15.0,,38.875189,-76.964224,2017-02-17 00:42:48.096001
9298297,27353,Shared room,,Anacostia,25,4.0,1,1.0,15.0,,38.875492,-76.962302,2017-02-17 00:42:48.093474
15831388,102506161,Shared room,,Anacostia,5,4.0,3,1.0,19.0,,38.880406,-76.933487,2017-02-17 00:42:48.090818
14946599,56885621,Shared room,,Adams Morgan,1,0.0,1,1.0,32.0,,38.921201,-77.041356,2017-02-17 00:42:48.088198
9291840,27353,Shared room,,Anacostia,39,4.5,1,1.0,15.0,,38.874873,-76.962567,2017-02-17 00:42:48.082953
17172878,26389480,Shared room,,Columbia Heights,1,0.0,2,1.0,35.0,,38.926484,-77.02899,2017-02-17 00:42:48.080585
7514236,37920286,Shared room,,Shaw,65,4.0,6,1.0,18.0,,38.911918,-77.021905,2017-02-17 00:42:48.077100
15831698,102506161,Shared room,,Anacostia,3,5.0,1,1.0,16.0,,38.883903,-76.921611,2017-02-17 00:42:48.069256
8447945,27353,Shared room,,Anacostia,22,4.5,1,1.0,20.0,,38.87598,-76.96206,2017-02-17 00:42:48.066554
