room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12344231,1433,18894668,Shared room,,Washington,,Anacostia,4,4.5,2,1.0,,85.0,,2017-07-11 08:53:39.118647,38.874703,-76.974083,0101000020E6100000BB253960573E53C0465B9544F66F4340
11721669,1433,62335056,Shared room,,Washington,,Logan Circle,0,0.0,1,1.0,,100.0,,2017-07-11 08:53:39.114405,38.906754,-77.033775,0101000020E6100000091B9E5E294253C033C2DB8310744340
8306956,1433,21382994,Shared room,,Washington,,Foggy Bottom,64,5.0,1,1.0,,89.0,,2017-07-11 08:53:39.111463,38.89668,-77.045827,0101000020E610000086915ED4EE4253C0187D0569C6724340
6018665,1433,31241627,Shared room,,Washington,,Columbia Heights,5,5.0,1,1.0,,85.0,,2017-07-11 08:53:39.106494,38.924663,-77.031015,0101000020E6100000DEAB5626FC4153C01F69705B5B764340
4968471,1433,377015,Shared room,,Washington,,Capitol Hill,34,5.0,2,1.0,,69.0,,2017-07-11 08:53:38.080663,38.898007,-77.001127,0101000020E61000002009FB76124053C01F4AB4E4F1724340
3822015,1433,19143862,Shared room,,Washington,,Ledroit Park,4,2.5,2,1.0,,80.0,,2017-07-11 08:53:38.077583,38.917071,-77.015364,0101000020E61000004A6249B9FB4053C0158E209562754340
14274761,1433,87051857,Shared room,,Washington,,Brentwood,0,0.0,2,1.0,,60.0,,2017-07-11 08:53:38.073234,38.914967,-77.008799,0101000020E6100000334FAE29904053C0A9F57EA31D754340
12147314,1433,16357115,Shared room,,Washington,,Stadium-Armory,8,5.0,2,1.0,,60.0,,2017-07-11 08:53:38.068710,38.900833,-76.981694,0101000020E61000007C2B1213D43E53C02B14E97E4E734340
22453,1433,32067,Shared room,,Washington,,Logan Circle,80,5.0,1,1.0,,70.0,,2017-07-11 08:53:38.065941,38.909327,-77.034845,0101000020E610000077DB85E63A4253C0552FBFD364744340
19050099,1433,92131371,Shared room,,Washington,,Dupont Circle,0,0.0,2,1.0,,60.0,,2017-07-11 08:53:38.055173,38.912689,-77.03665,0101000020E61000007FD93D79584253C0A0353FFED2744340
12123195,1433,8611126,Shared room,,Washington,,Dupont Circle,1,0.0,2,1.0,,75.0,,2017-07-11 08:53:38.049551,38.911315,-77.047309,0101000020E61000009DF3531C074353C058AD4CF8A5744340
12249312,1433,16567264,Shared room,,Washington,,Foggy Bottom,0,0.0,2,1.0,,70.0,,2017-07-11 08:53:38.045806,38.902197,-77.052736,0101000020E610000099D4D006604353C050C6F8307B734340
13913849,1433,79754797,Shared room,,Washington,,Glover Park,0,0.0,1,1.0,,75.0,,2017-07-11 08:53:38.042949,38.923565,-77.075067,0101000020E61000009180D1E5CD4453C0795DBF6037764340
2051534,1433,32067,Shared room,,Washington,,Kalorama,114,5.0,1,1.0,,75.0,,2017-07-11 08:53:36.853518,38.914792,-77.047386,0101000020E610000073124A5F084353C03B527DE717754340
8402248,1433,38292436,Shared room,,Washington,,Catholic University-Brookland,25,4.5,2,1.0,,62.0,,2017-07-11 08:53:36.850907,38.935041,-76.982252,0101000020E61000008F1B7E37DD3E53C0A6B5696CAF774340
17576138,1433,95965731,Shared room,,Washington,,Shaw,11,5.0,2,1.0,,80.0,,2017-07-11 08:53:36.847547,38.910015,-77.010856,0101000020E6100000C93D5DDDB14053C04AEF1B5F7B744340
13150613,1433,53093015,Shared room,,Washington,,Columbia Heights,2,0.0,1,1.0,,65.0,,2017-07-11 08:53:36.844530,38.924809,-77.034926,0101000020E6100000EDF1423A3C4253C0F3052D2460764340
15790423,1433,40651082,Shared room,,Washington,,Foggy Bottom,10,4.5,2,1.0,,70.0,,2017-07-11 08:53:36.839306,38.90339,-77.04981,0101000020E6100000E1404816304353C048C49448A2734340
18894582,1433,128357203,Shared room,,Washington,,Anacostia,0,0.0,4,1.0,,65.0,,2017-07-11 08:53:36.837071,38.861585,-76.980871,0101000020E610000011A62897C63E53C0B1DCD26A486E4340
18895758,1433,19143862,Shared room,,Washington,,Ledroit Park,2,0.0,4,1.0,,70.0,,2017-07-11 08:53:36.834818,38.917006,-77.015262,0101000020E6100000C8B7770DFA4053C02E1EDE7360754340
13110758,1433,50306704,Shared room,,Washington,,Capitol Hill,42,5.0,3,1.0,,70.0,,2017-07-11 08:53:36.832022,38.888845,-76.983803,0101000020E61000003AADDBA0F63E53C0481B47ACC5714340
5570026,1433,28827689,Shared room,,Washington,,Dupont Circle,57,5.0,2,1.0,,80.0,,2017-07-11 08:53:36.826300,38.907376,-77.04478,0101000020E6100000F4E0EEACDD4253C0709692E524744340
13684484,1433,18894668,Shared room,,Washington,,Anacostia,4,4.5,1,1.0,,75.0,,2017-07-11 08:53:36.818210,38.874124,-76.975843,0101000020E6100000F4C13236743E53C00953944BE36F4340
18896504,1433,19143862,Shared room,,Washington,,Ledroit Park,1,0.0,1,1.0,,60.0,,2017-07-11 08:53:36.814546,38.915036,-77.014443,0101000020E6100000FE2955A2EC4053C0D2544FE61F754340
9313238,1433,48341164,Shared room,,Washington,,Kalorama,0,0.0,1,1.0,,50.0,,2017-07-11 08:53:35.418522,38.917363,-77.048442,0101000020E61000002E7079AC194353C0BDC799266C754340
14630661,1433,1893734,Shared room,,Washington,,South West,17,5.0,2,1.0,,50.0,,2017-07-11 08:53:35.415516,38.880708,-77.012098,0101000020E61000003596B036C64053C0ACA92C0ABB704340
14946599,1433,56885621,Shared room,,Washington,,Adams Morgan,1,0.0,1,1.0,,54.0,,2017-07-11 08:53:35.413214,38.921201,-77.041356,0101000020E610000093DFA293A54253C0710514EAE9754340
14946977,1433,56885621,Shared room,,Washington,,Adams Morgan,2,0.0,1,1.0,,54.0,,2017-07-11 08:53:35.410705,38.921561,-77.043392,0101000020E61000001D3A3DEFC64253C07022FAB5F5754340
14977238,1433,56885621,Shared room,,Washington,,Adams Morgan,5,5.0,1,1.0,,54.0,,2017-07-11 08:53:34.605859,38.919719,-77.043428,0101000020E6100000C4EE3B86C74253C04241295AB9754340
16855224,1433,56885621,Shared room,,Washington,,Adams Morgan,4,5.0,4,1.0,,44.0,,2017-07-11 08:53:34.602595,38.919477,-77.042832,0101000020E61000003ACE6DC2BD4253C04C361E6CB1754340
13168865,1433,56885621,Shared room,,Washington,,Adams Morgan,13,4.5,1,1.0,,49.0,,2017-07-11 08:53:34.599683,38.919188,-77.043234,0101000020E6100000D1048A58C44253C01570CFF3A7754340
13018502,1433,56885621,Shared room,,Washington,,Adams Morgan,39,5.0,1,1.0,,49.0,,2017-07-11 08:53:34.591562,38.919288,-77.042856,0101000020E6100000FE9B1727BE4253C079CDAB3AAB754340
14946743,1433,56885621,Shared room,,Washington,,Adams Morgan,6,5.0,1,1.0,,54.0,,2017-07-11 08:53:34.587291,38.92132,-77.041559,0101000020E6100000B07614E7A84253C04B9352D0ED754340
13140793,1433,56885621,Shared room,,Washington,,Adams Morgan,18,5.0,1,1.0,,49.0,,2017-07-11 08:53:34.584425,38.92108,-77.042639,0101000020E61000002FA2ED98BA4253C0F67F0EF3E5754340
11431661,1433,56885621,Shared room,,Washington,,Adams Morgan,62,5.0,1,1.0,,49.0,,2017-07-11 08:53:34.578160,38.920981,-77.042922,0101000020E6100000DA91EA3BBF4253C0629E95B4E2754340
14470283,1433,87621807,Shared room,,Washington,,Capitol Hill,4,5.0,2,1.0,,50.0,,2017-07-11 08:53:34.567060,38.890951,-76.990228,0101000020E610000058E542E55F3F53C054ABAFAE0A724340
17982390,1433,39874175,Shared room,,Washington,,Deanwood,0,0.0,1,1.0,,45.0,,2017-07-11 08:53:32.764001,38.893962,-76.934919,0101000020E61000002D5A80B6D53B53C0F2EEC8586D724340
11338057,1433,51009383,Shared room,,Washington,,Shaw,22,4.0,8,1.0,,45.0,,2017-07-11 08:53:32.756059,38.910326,-77.024565,0101000020E610000014E81379924153C06859F78F85744340
16766151,1433,19956695,Shared room,,Washington,,Glover Park,0,0.0,2,1.0,,50.0,,2017-07-11 08:53:32.752166,38.92555,-77.072813,0101000020E6100000506EDBF7A84453C00A68226C78764340
3700395,1433,15185851,Shared room,,Washington,,Deanwood,0,0.0,6,1.0,,60.0,,2017-07-11 08:53:32.749639,38.8923,-76.914623,0101000020E6100000D84AE82E893A53C0431CEBE236724340
15132783,1433,94550530,Shared room,,Washington,,Glover Park,1,0.0,1,1.0,,45.0,,2017-07-11 08:53:32.744190,38.924736,-77.072631,0101000020E6100000406B7EFCA54453C089B7CEBF5D764340
16619736,1433,65238599,Shared room,,Washington,,Mount Pleasant,0,0.0,1,1.0,,50.0,,2017-07-11 08:53:32.740621,38.935287,-77.03751,0101000020E610000078D15790664253C0DEAF027CB7774340
12513818,1433,32927652,Shared room,,Washington,,Columbia Heights,7,4.5,1,1.0,,50.0,,2017-07-11 08:53:32.735378,38.924581,-77.029425,0101000020E6100000D42B6519E24153C062C092AB58764340
19312113,1433,30614906,Shared room,,Washington,,Glover Park,0,0.0,2,1.0,,40.0,,2017-07-11 08:53:32.733280,38.930859,-77.079532,0101000020E610000012BF620D174553C0F817416326774340
11435331,1433,56885621,Shared room,,Washington,,Adams Morgan,99,5.0,1,1.0,,49.0,,2017-07-11 08:53:32.728704,38.921259,-77.0417,0101000020E6100000910F7A36AB4253C0A5129ED0EB754340
13397549,1433,56885621,Shared room,,Washington,,Adams Morgan,23,5.0,1,1.0,,49.0,,2017-07-11 08:53:30.676247,38.921468,-77.043471,0101000020E6100000C3D4963AC84253C0BF27D6A9F2754340
14705753,1433,67693448,Shared room,,Washington,,Dupont Circle,13,4.5,2,1.0,,46.0,,2017-07-11 08:53:30.673384,38.909477,-77.039127,0101000020E6100000FF58880E814253C06BBB09BE69744340
16602007,1433,104992121,Shared room,,Washington,,Capitol Hill,6,5.0,1,1.0,,60.0,,2017-07-11 08:53:28.867084,38.884527,-77.006437,0101000020E6100000001FBC76694053C0E9B6442E38714340
19199350,1433,18173651,Shared room,,Washington,,Cleveland Park,0,0.0,2,1.0,,50.0,,2017-07-11 08:53:28.864927,38.937061,-77.073357,0101000020E6100000B1FB8EE1B14453C0B4AD669DF1774340
18433862,1433,70162513,Shared room,,Washington,,Capitol Hill,8,5.0,2,1.0,,60.0,,2017-07-11 08:53:28.861419,38.902428,-77.013286,0101000020E6100000A8DF85ADD94053C0527FBDC282734340
12356501,1433,61362641,Shared room,,Washington,,Brentwood,79,5.0,2,1.0,,40.0,,2017-07-11 08:53:28.856978,38.911434,-77.002988,0101000020E6100000F39194F4304053C0323B8BDEA9744340
16756161,1433,290607,Shared room,,Washington,,Capitol Hill,3,5.0,1,1.0,,50.0,,2017-07-11 08:53:28.854342,38.898648,-76.988655,0101000020E6100000B8019F1F463F53C0D34ECDE506734340
17639543,1433,50947248,Shared room,,Washington,,Foggy Bottom,12,5.0,2,1.0,,50.0,,2017-07-11 08:53:28.849697,38.900346,-77.047322,0101000020E61000006798DA52074353C0CE8AA8893E734340
12122605,1433,16357115,Shared room,,Washington,,Stadium-Armory,7,5.0,2,1.0,,60.0,,2017-07-11 08:53:28.845195,38.901568,-76.980778,0101000020E6100000B9A81611C53E53C0608F899466734340
4519926,1433,23433459,Shared room,,Washington,,Columbia Heights,74,4.5,2,1.0,,50.0,,2017-07-11 08:53:28.842798,38.925131,-77.032026,0101000020E6100000CAA7C7B60C4253C005C24EB16A764340
2729723,1433,6897889,Shared room,,Washington,,Foggy Bottom,91,4.5,2,1.0,,48.0,,2017-07-11 08:53:28.839987,38.899199,-77.051952,0101000020E61000008E3D7B2E534353C047CCECF318734340
10968284,1433,56885621,Shared room,,Washington,,Adams Morgan,103,5.0,1,1.0,,49.0,,2017-07-11 08:53:28.835169,38.919733,-77.041182,0101000020E6100000C5CBD3B9A24253C0A7069ACFB9754340
15967943,1433,101418235,Shared room,,Washington,,Mount Pleasant,0,0.0,2,1.0,,40.0,,2017-07-11 08:53:27.840363,38.937164,-77.038012,0101000020E6100000C136E2C96E4253C0897E6DFDF4774340
9512966,1433,15519236,Shared room,,Washington,,Adams Morgan,5,4.5,1,1.0,,35.0,,2017-07-11 08:53:27.170116,38.922151,-77.037932,0101000020E610000033DE567A6D4253C0A27C410B09764340
17571795,1433,72953247,Shared room,,Washington,,Adams Morgan,0,0.0,1,1.0,,30.0,,2017-07-11 08:53:27.164782,38.921293,-77.038369,0101000020E6100000890B40A3744253C05184D4EDEC754340
19059657,1433,38655560,Shared room,,Washington,,Stadium-Armory,0,0.0,2,1.0,,40.0,,2017-07-11 08:53:27.162582,38.879754,-76.982583,0101000020E6100000C2A6CEA3E23E53C0394371C79B704340
9029792,1433,33663697,Shared room,,Washington,,Foggy Bottom,0,0.0,1,1.0,,40.0,,2017-07-11 08:53:27.159290,38.895472,-77.051212,0101000020E61000006B4AB20E474353C0EA3D95D39E724340
10265297,1433,37609710,Shared room,,Washington,,Glover Park,0,0.0,1,1.0,,35.0,,2017-07-11 08:53:27.145762,38.921597,-77.073922,0101000020E61000001D1D5723BB4453C0BD8BF7E3F6754340
18686134,1433,121773700,Shared room,,Washington,,Fort Totten-Upper Northeast,0,0.0,1,1.0,,28.0,,2017-07-11 08:53:27.141406,38.974414,-77.016984,0101000020E610000089230F44164153C0DD611399B97C4340
15450025,1433,48368187,Shared room,,Washington,,Glover Park,4,5.0,2,1.0,,40.0,,2017-07-11 08:53:27.136048,38.92715,-77.07348,0101000020E61000003F3A75E5B34453C0423EE8D9AC764340
18685850,1433,121773700,Shared room,,Washington,,Fort Totten-Upper Northeast,0,0.0,1,1.0,,28.0,,2017-07-11 08:53:27.133915,38.974511,-77.016854,0101000020E6100000A2B3CC22144153C0CF4BC5C6BC7C4340
16798447,1433,315148,Shared room,,Washington,,Ledroit Park,7,4.5,1,1.0,,20.0,,2017-07-11 08:53:27.131955,38.918123,-77.013911,0101000020E61000007F83F6EAE34053C04B5AF10D85754340
16647712,1433,100564475,Shared room,,Washington,,Deanwood,0,0.0,1,1.0,,33.0,,2017-07-11 08:53:25.486362,38.910397,-76.932678,0101000020E6100000B7EC10FFB03B53C032B08EE387744340
14251887,1433,80208202,Shared room,,Washington,,Cleveland Park,0,0.0,1,1.0,,22.0,,2017-07-11 08:53:25.473857,38.931983,-77.077766,0101000020E610000068AF3E1EFA4453C0C8B60C384B774340
18791199,1433,121773700,Shared room,,Washington,,Fort Totten-Upper Northeast,0,0.0,1,1.0,,28.0,,2017-07-11 08:53:25.471830,38.974227,-77.01582,0101000020E6100000DBA7E331034153C0AAF06778B37C4340
16988854,1433,99826729,Shared room,,Washington,,Capitol Hill,7,5.0,1,1.0,,25.0,,2017-07-11 08:53:25.467986,38.903054,-76.997773,0101000020E61000003CF54883DB3F53C0D042024697734340
18791119,1433,121773700,Shared room,,Washington,,Fort Totten-Upper Northeast,0,0.0,1,1.0,,28.0,,2017-07-11 08:53:25.454831,38.974973,-77.016884,0101000020E6100000D8F4A0A0144153C0D3BD4EEACB7C4340
11574742,1433,27353,Shared room,,Washington,,Anacostia,5,4.0,1,1.0,,15.0,,2017-07-11 08:53:25.452575,38.876418,-76.963483,0101000020E610000020D099B4A93D53C018D00B772E704340
14416607,1433,86540203,Shared room,,Washington,,Shaw,6,4.5,4,1.0,,40.0,,2017-07-11 08:53:25.447960,38.908581,-77.005107,0101000020E6100000C37E4FAC534053C02C62D8614C744340
14554544,1433,315148,Shared room,,Washington,,Ledroit Park,12,4.5,1,1.0,,25.0,,2017-07-11 08:53:24.224785,38.915657,-77.010611,0101000020E6100000957EC2D9AD4053C03FADA23F34754340
13657698,1433,66801226,Shared room,,Washington,,Mount Pleasant,0,0.0,2,1.0,,25.0,,2017-07-11 08:53:24.222377,38.933188,-77.03793,0101000020E61000006362F3716D4253C0848252B472774340
11337494,1433,51009383,Shared room,,Washington,,Shaw,17,4.5,4,1.0,,40.0,,2017-07-11 08:53:24.219689,38.908471,-77.023392,0101000020E61000003CBF28417F4153C0A52E19C748744340
9938364,1433,51009383,Shared room,,Washington,,Shaw,17,4.0,4,1.0,,36.0,,2017-07-11 08:53:24.215300,38.910112,-77.023164,0101000020E6100000739CDB847B4153C03CD9CD8C7E744340
10416451,1433,27353,Shared room,,Washington,,Anacostia,29,4.0,16,1.0,,15.0,,2017-07-11 08:53:24.207717,38.876158,-76.9628,0101000020E6100000AF25E4839E3D53C07B1002F225704340
15989860,1433,87919088,Shared room,,Washington,,Foggy Bottom,2,0.0,1,1.0,,35.0,,2017-07-11 08:53:24.202463,38.89681,-77.046109,0101000020E610000048C32973F34253C0E65C8AABCA724340
2969279,1433,15150056,Shared room,,Washington,,Catholic University-Brookland,10,4.5,4,1.0,,29.0,,2017-07-11 08:53:24.199739,38.950937,-76.988125,0101000020E61000000AD7A3703D3F53C037C7B94DB8794340
9937847,1433,51009383,Shared room,,Washington,,Shaw,8,4.0,6,1.0,,40.0,,2017-07-11 08:53:24.196885,38.910341,-77.025497,0101000020E61000005A492BBEA14153C09E9ACB0D86744340
16789250,1433,315148,Shared room,,Washington,,Ledroit Park,15,4.5,1,1.0,,23.0,,2017-07-11 08:53:24.194447,38.917675,-77.013976,0101000020E610000073BB97FBE44053C0ACADD85F76754340
2476,1433,2723,Shared room,,Washington,,Shaw,31,4.5,1,1.0,,36.0,,2017-07-11 08:53:24.190197,38.915039,-77.023798,0101000020E610000074ED0BE8854153C043C879FF1F754340
18477817,1433,129329,Shared room,,Washington,,Foggy Bottom,0,0.0,1,1.0,,25.0,,2017-07-11 08:53:24.187382,38.892197,-77.040228,0101000020E61000008B187618934253C06F4BE48233724340
9937541,1433,51009383,Shared room,,Washington,,Shaw,22,4.0,8,1.0,,28.0,,2017-07-11 08:53:24.184420,38.910171,-77.023373,0101000020E610000001A777F17E4153C04162BB7B80744340
9936262,1433,27353,Shared room,,Washington,,Anacostia,34,4.0,2,1.0,,19.0,,2017-07-11 08:53:24.181042,38.875246,-76.96366,0101000020E6100000A81DFE9AAC3D53C037FA980F08704340
18563562,1433,128874601,Shared room,,Washington,,Logan Circle,0,0.0,1,1.0,,40.0,,2017-07-11 08:53:24.178658,38.90736,-77.034389,0101000020E6100000E695EB6D334253C06AD95A5F24744340
9291840,1433,27353,Shared room,,Washington,,Anacostia,51,4.5,4,1.0,,15.0,,2017-07-11 08:53:22.721239,38.874873,-76.962567,0101000020E61000005E4D9EB29A3D53C0A393A5D6FB6F4340
17172878,1433,26389480,Shared room,,Washington,,Columbia Heights,12,4.5,1,1.0,,35.0,,2017-07-11 08:53:22.716280,38.926484,-77.02899,0101000020E61000004E7ADFF8DA4153C03622180797764340
11574687,1433,27353,Shared room,,Washington,,Anacostia,14,4.0,1,1.0,,15.0,,2017-07-11 08:53:22.714211,38.876342,-76.962555,0101000020E61000007B6649809A3D53C03D0E83F92B704340
17619774,1433,26389480,Shared room,,Washington,,Columbia Heights,4,5.0,1,1.0,,35.0,,2017-07-11 08:53:22.711993,38.92837,-77.028384,0101000020E6100000B3EE1F0BD14153C0344B02D4D4764340
19190869,1433,26180779,Shared room,,Washington,,Shaw,1,0.0,1,1.0,,37.0,,2017-07-11 08:53:22.709810,38.910825,-77.023994,0101000020E61000003753211E894153C08AB0E1E995744340
19748049,1433,138150306,Shared room,,Washington,,South West,0,0.0,4,1.0,,39.0,,2017-07-11 08:53:22.707529,38.881932,-77.012648,0101000020E610000007978E39CF4053C0DFA5D425E3704340
15984634,1433,27353,Shared room,,Washington,,Anacostia,23,4.0,16,1.0,,11.0,,2017-07-11 08:53:22.703522,38.876514,-76.964267,0101000020E61000002C67EF8CB63D53C03A3E5A9C31704340
17695736,1433,26389480,Shared room,,Washington,,Columbia Heights,13,4.5,1,1.0,,35.0,,2017-07-11 08:53:22.701382,38.926827,-77.029993,0101000020E6100000F986C267EB4153C060066344A2764340
1725435,1433,27353,Shared room,,Washington,,Anacostia,44,4.0,1,1.0,,20.0,,2017-07-11 08:53:22.698696,38.87622,-76.963751,0101000020E6100000309FAC18AE3D53C0F20C1AFA27704340
18671463,1433,26180779,Shared room,,Washington,,Shaw,8,5.0,2,1.0,,37.0,,2017-07-11 08:53:22.696394,38.909532,-77.023423,0101000020E610000059BE2EC37F4153C02E55698B6B744340
18229286,1433,8552208,Shared room,,Washington,,Anacostia,0,0.0,1,1.0,,19.0,,2017-07-11 08:53:22.694226,38.8858,-76.924599,0101000020E610000084BA48A12C3B53C0FE65F7E461714340
19743436,1433,138150306,Shared room,,Washington,,Capitol Hill,0,0.0,4,1.0,,39.0,,2017-07-11 08:53:22.692100,38.884218,-77.011461,0101000020E61000007C0BEBC6BB4053C06B44300E2E714340
18541897,1433,26180779,Shared room,,Washington,,Shaw,10,4.0,3,1.0,,37.0,,2017-07-11 08:53:22.687814,38.910825,-77.022833,0101000020E610000041118B18764153C08AB0E1E995744340
18228871,1433,8552208,Shared room,,Washington,,Anacostia,0,0.0,1,1.0,,17.0,,2017-07-11 08:53:22.685612,38.885761,-76.926585,0101000020E6100000B5FD2B2B4D3B53C04089CF9D60714340
15910877,1433,102506161,Shared room,,Washington,,Anacostia,8,2.5,1,1.0,,19.0,,2017-07-11 08:53:21.296341,38.88578,-76.938325,0101000020E61000003B014D840D3C53C0B6B9313D61714340
18229354,1433,8552208,Shared room,,Washington,,Anacostia,1,0.0,1,1.0,,17.0,,2017-07-11 08:53:21.294020,38.886244,-76.92474,0101000020E61000006553AEF02E3B53C05B23827170714340
19634609,1433,138150306,Shared room,,Washington,,South West,0,0.0,4,1.0,,38.0,,2017-07-11 08:53:21.292109,38.882813,-77.012781,0101000020E6100000A7406667D14053C0E8BD310400714340
17172606,1433,26389480,Shared room,,Washington,,Columbia Heights,14,4.5,1,1.0,,35.0,,2017-07-11 08:53:21.289757,38.926329,-77.028387,0101000020E61000006B28B517D14153C00F2BDCF291764340
11574586,1433,27353,Shared room,,Washington,,Anacostia,25,4.0,1,1.0,,15.0,,2017-07-11 08:53:21.285039,38.876271,-76.963387,0101000020E61000000F99F221A83D53C074B7EBA529704340
