room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16844705,6199478,Shared room,,Columbia Heights,0,0.0,2,1.0,150.0,,38.9309,-77.029238,2017-03-13 10:50:02.824710
16710786,109813481,Shared room,,Stadium-Armory,1,0.0,3,1.0,149.0,,38.8964,-76.983045,2017-03-13 10:50:02.821002
16724508,104708657,Shared room,,Brentwood,1,0.0,1,1.0,175.0,,38.907259,-76.999635,2017-03-13 10:50:02.815278
16845504,112165992,Shared room,,Georgetown,0,0.0,2,1.0,150.0,,38.907096,-77.07366,2017-03-13 10:50:02.811608
11574642,27353,Shared room,,Anacostia,22,3.5,16,1.0,125.0,,38.876157,-76.963657,2017-03-13 10:50:01.457505
3929872,20358880,Shared room,,Foggy Bottom,18,4.5,2,1.0,120.0,,38.902936,-77.049691,2017-03-13 10:50:01.454667
15495164,27353,Shared room,,Catholic University-Brookland,0,0.0,4,1.0,125.0,,38.935953,-76.982421,2017-03-13 10:50:01.452019
12902969,16459170,Shared room,,Capitol Hill,0,0.0,1,1.0,140.0,,38.901511,-77.002567,2017-03-13 10:50:01.446866
15758952,51641568,Shared room,,Ledroit Park,0,0.0,4,1.0,110.0,,38.917867,-77.016281,2017-03-13 10:50:00.192007
16694573,4143356,Shared room,,Capitol Hill,0,0.0,2,1.0,120.0,,38.899642,-77.003512,2017-03-13 10:50:00.180294
13057484,24744291,Shared room,,Anacostia,0,0.0,2,1.0,85.0,,38.823408,-77.010775,2017-03-13 10:49:58.875702
3732219,280636,Shared room,,Columbia Heights,0,0.0,3,1.0,99.0,,38.931081,-77.030618,2017-03-13 10:49:58.872750
9928615,51037532,Shared room,,South West,0,0.0,1,1.0,100.0,,38.872996,-77.009306,2017-03-13 10:49:58.869579
11695987,56400628,Shared room,,South West,0,0.0,2,1.0,100.0,,38.874915,-77.017626,2017-03-13 10:49:58.865905
2053406,8713526,Shared room,,Adams Morgan,1,0.0,1,1.0,100.0,,38.920609,-77.039656,2017-03-13 10:49:58.863647
17020387,111623671,Shared room,,Columbia Heights,0,0.0,1,1.0,100.0,,38.920553,-77.031433,2017-03-13 10:49:57.532853
15302513,88732718,Shared room,,Ledroit Park,8,4.5,2,1.0,99.0,,38.911921,-77.009778,2017-03-13 10:49:57.529882
6018665,31241627,Shared room,,Columbia Heights,3,5.0,1,1.0,85.0,,38.924663,-77.031015,2017-03-13 10:49:57.527239
6201336,32158886,Shared room,,Capitol Hill,68,4.0,4,1.0,91.0,,38.901904,-76.984827,2017-03-13 10:49:57.515695
14168079,85069972,Shared room,,Ledroit Park,0,0.0,4,1.0,100.0,,38.91581,-77.010329,2017-03-13 10:49:57.513197
12122605,16357115,Shared room,,Stadium-Armory,5,5.0,2,1.0,100.0,,38.901568,-76.980778,2017-03-13 10:49:57.505675
16026615,104252795,Entire home/apt,,Capitol Hill,0,0.0,7,4.0,1750.0,,38.898053,-76.992232,2017-03-13 10:19:46.521657
16178677,85967461,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,1750.0,,38.890722,-76.98832,2017-03-13 10:19:43.338263
16143316,19747984,Entire home/apt,,South West,0,0.0,8,3.0,2795.0,,38.877047,-77.011819,2017-03-13 10:19:41.964014
16379151,107278901,Entire home/apt,,Brightwood,0,0.0,6,3.0,1400.0,,38.968846,-77.032797,2017-03-13 10:19:36.625495
16555136,109003620,Entire home/apt,,Capitol Hill,0,0.0,8,4.0,1200.0,,38.901527,-76.987541,2017-03-13 10:19:36.623077
16685731,24129747,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,1250.0,,38.893629,-77.001852,2017-03-13 10:19:31.471582
16751215,111136528,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1250.0,,38.886737,-76.986888,2017-03-13 10:19:31.469183
15357529,98007640,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1450.0,,38.898835,-76.986536,2017-03-13 10:19:27.062362
8326850,22714344,Entire home/apt,,Brentwood,0,0.0,6,3.0,1400.0,,38.924179,-76.990388,2017-03-13 10:19:25.554891
15855570,49708232,Entire home/apt,,Foggy Bottom,0,0.0,4,2.0,1100.0,,38.906938,-77.050333,2017-03-13 10:19:25.546358
16310244,18674289,Entire home/apt,,Mount Pleasant,0,0.0,6,2.0,1300.0,,38.932674,-77.0375,2017-03-13 10:19:25.534409
16273791,52550662,Entire home/apt,,Downtown,0,0.0,6,3.0,1400.0,,38.900014,-77.016958,2017-03-13 10:19:22.483547
16754097,51243317,Entire home/apt,,Anacostia,0,0.0,12,3.0,800.0,,38.849734,-76.982286,2017-03-13 10:18:51.350797
16837914,112081715,Entire home/apt,,Anacostia,0,0.0,6,2.0,750.0,,38.856818,-76.993659,2017-03-13 10:18:00.734464
16430178,94239608,Entire home/apt,,Downtown,0,0.0,4,1.0,698.0,,38.899758,-77.034846,2017-03-13 10:15:16.259962
15195673,32018841,Entire home/apt,,Brentwood,7,5.0,5,0.0,69.0,,38.93244,-76.966598,2017-03-13 09:51:06.123140
5126873,26474746,Entire home/apt,,Mount Pleasant,4,5.0,5,1.0,50.0,,38.930557,-77.038145,2017-03-13 09:51:01.359305
14507861,19521188,Entire home/apt,,Capitol Hill,0,0.0,12,5.0,5995.0,,38.883887,-77.005957,2017-03-13 09:50:56.453739
2070286,10412969,Entire home/apt,,Chevy Chase,0,0.0,10,5.0,2159.0,,38.963217,-77.077768,2017-03-13 09:50:56.447001
16071442,46028586,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,2164.0,,38.881389,-76.99356,2017-03-13 09:50:56.443546
16543394,76917541,Entire home/apt,,South West,1,0.0,10,4.0,1500.0,,38.882867,-77.023411,2017-03-13 09:50:56.439512
16110293,73222486,Entire home/apt,,Capitol Hill,0,0.0,10,4.0,2100.0,,38.893499,-76.998888,2017-03-13 09:50:55.017279
16335002,1638940,Entire home/apt,,Logan Circle,0,0.0,6,2.0,2000.0,,38.911755,-77.035453,2017-03-13 09:50:55.002761
16014460,14488963,Entire home/apt,,Petworth,0,0.0,10,4.0,1800.0,,38.943589,-77.040897,2017-03-13 09:50:52.977922
16466316,108042585,Entire home/apt,,Fort Totten-Upper Northeast,0,0.0,10,4.0,3500.0,,38.963713,-77.004883,2017-03-13 09:50:52.975699
16243967,62824415,Entire home/apt,,Capitol Hill,0,0.0,10,3.0,6000.0,,38.898053,-76.997819,2017-03-13 09:50:52.973368
16047690,112219,Entire home/apt,,Fort Totten-Upper Northeast,0,0.0,8,3.0,2400.0,,38.957619,-77.019275,2017-03-13 09:50:52.969321
16309703,439319,Entire home/apt,,Petworth,0,0.0,8,4.0,2000.0,,38.943532,-77.042329,2017-03-13 09:50:52.966919
16050016,4929041,Entire home/apt,,Woodley Park,1,0.0,8,5.0,1950.0,,38.928557,-77.057291,2017-03-13 09:50:52.198520
16757379,111208363,Entire home/apt,,Catholic University-Brookland,0,0.0,4,4.0,2500.0,,38.952477,-77.019791,2017-03-13 09:50:52.193014
16011432,7697997,Entire home/apt,,Capitol Hill,1,0.0,7,4.0,2000.0,,38.895423,-76.992386,2017-03-13 09:50:52.190388
16310882,15903854,Entire home/apt,,Foggy Bottom,0,0.0,5,3.0,1700.0,,38.905141,-77.051401,2017-03-13 09:50:52.182591
16406885,107493103,Entire home/apt,,U Street Corridor,0,0.0,5,2.0,2000.0,,38.918226,-77.030153,2017-03-13 09:50:50.192050
15964877,18737347,Entire home/apt,,Capitol Hill,0,0.0,10,3.0,2500.0,,38.892434,-76.989235,2017-03-13 09:50:50.188604
3022207,15401139,Entire home/apt,,Capitol Hill,5,4.5,8,5.0,1750.0,,38.885014,-77.001666,2017-03-13 09:50:50.174141
16323871,15435198,Entire home/apt,,Catholic University-Brookland,0,0.0,8,3.0,1595.0,,38.94891,-77.024139,2017-03-13 09:50:50.168567
16803176,89866028,Entire home/apt,,Logan Circle,0,0.0,8,4.0,1925.0,,38.909129,-77.036014,2017-03-13 09:50:48.755088
16845913,112170587,Entire home/apt,,Shaw,0,0.0,4,1.0,2000.0,,38.908189,-77.021409,2017-03-13 09:50:47.952429
12682227,38257778,Entire home/apt,,Foggy Bottom,0,0.0,2,1.0,1950.0,,38.900996,-77.052662,2017-03-13 09:50:47.950245
16619150,40802402,Entire home/apt,,Georgetown,0,0.0,8,4.0,1650.0,,38.907517,-77.059013,2017-03-13 09:50:47.930468
15979380,27893947,Entire home/apt,,Logan Circle,0,0.0,3,2.0,2200.0,,38.91095,-77.034327,2017-03-13 09:50:46.821690
16661573,18880505,Entire home/apt,,Logan Circle,0,0.0,16,6.0,5000.0,,38.911999,-77.028152,2017-03-13 09:50:46.819265
16477900,7518053,Entire home/apt,,Stadium-Armory,0,0.0,6,3.0,1500.0,,38.888518,-76.978754,2017-03-13 09:50:46.811621
16049905,52656298,Entire home/apt,,Mount Vernon Square,0,0.0,2,1.0,2000.0,,38.900663,-77.01791,2017-03-13 09:50:46.796684
10655459,1091437,Entire home/apt,,Catholic University-Brookland,2,0.0,8,3.0,1500.0,,38.928282,-77.021872,2017-03-13 09:50:44.837649
766006,418693,Entire home/apt,,Capitol Hill,93,4.5,8,4.0,1200.0,,38.903333,-76.988623,2017-03-13 09:50:44.834716
16268902,26280493,Entire home/apt,,Columbia Heights,0,0.0,12,5.0,1200.0,,38.930375,-77.028939,2017-03-13 09:50:42.401184
17189650,62167329,Entire home/apt,,Kalorama,0,0.0,14,7.0,1099.0,,38.916469,-77.04804,2017-03-13 09:50:39.527689
17654672,30313055,Entire home/apt,,Ledroit Park,0,0.0,14,6.0,1025.0,,38.915333,-77.018924,2017-03-13 09:50:38.223410
16046743,4412025,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1200.0,,38.877911,-76.990144,2017-03-13 09:50:36.792112
15128607,5701,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,1100.0,,38.897656,-77.000128,2017-03-13 09:50:36.059697
15114069,65206069,Entire home/apt,,Adams Morgan,0,0.0,5,2.0,1300.0,,38.921195,-77.047373,2017-03-13 09:50:36.054281
16487874,22589358,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,1250.0,,38.893624,-76.991996,2017-03-13 09:50:36.048358
16488083,86101176,Entire home/apt,,Capitol Hill,0,0.0,9,3.0,1400.0,,38.89815,-77.001291,2017-03-13 09:50:36.036155
16496087,11258917,Entire home/apt,,Logan Circle,0,0.0,5,2.0,1150.0,,38.91102,-77.034125,2017-03-13 09:50:34.409048
16160792,64664807,Entire home/apt,,Capitol Hill,0,0.0,5,1.0,1250.0,,38.904433,-77.009251,2017-03-13 09:50:34.393652
16078659,56181977,Entire home/apt,,Brentwood,0,0.0,5,2.0,1200.0,,38.915285,-77.002477,2017-03-13 09:50:34.391409
16318643,30543444,Entire home/apt,,Glover Park,0,0.0,5,3.0,1099.0,,38.920783,-77.077034,2017-03-13 09:50:34.389102
16227479,25819803,Entire home/apt,,Logan Circle,0,0.0,5,2.0,1400.0,,38.910701,-77.032947,2017-03-13 09:50:32.881755
15630717,52823721,Entire home/apt,,Shaw,0,0.0,6,2.0,1100.0,,38.909253,-77.025977,2017-03-13 09:50:32.133487
16676931,2140896,Entire home/apt,,Columbia Heights,0,0.0,4,1.0,1500.0,,38.920117,-77.032484,2017-03-13 09:50:32.123451
16415037,68740532,Entire home/apt,,Shaw,0,0.0,2,1.0,1200.0,,38.914202,-77.022193,2017-03-13 09:50:30.661677
4975421,7201398,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1075.0,,38.898587,-76.987219,2017-03-13 09:50:30.653424
16560573,26228670,Entire home/apt,,Capitol Hill,0,0.0,9,3.0,1450.0,,38.893295,-77.0008,2017-03-13 09:50:29.715246
16616711,109690042,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1111.0,,38.899065,-76.991828,2017-03-13 09:50:29.695410
15294475,97371438,Entire home/apt,,Glover Park,0,0.0,4,1.0,1300.0,,38.918466,-77.06853,2017-03-13 09:50:28.441819
8383325,29048766,Entire home/apt,,Catholic University-Brookland,0,0.0,5,2.0,913.0,,38.931215,-77.023082,2017-03-13 09:48:19.705090
15926041,103338471,Entire home/apt,,Anacostia,0,0.0,15,5.0,550.0,,38.873436,-76.953429,2017-03-13 09:47:16.221626
1250851,6815691,Entire home/apt,,The Palisades,10,4.5,8,5.0,299.0,,38.923478,-77.099489,2017-03-13 09:17:15.183639
14945624,15878465,Entire home/apt,,Anacostia,3,4.5,8,2.0,217.0,,38.874981,-76.933154,2017-03-13 09:05:32.541916
15868039,1190280,Entire home/apt,,Adams Morgan,0,0.0,4,2.0,195.0,,38.920497,-77.038985,2017-03-13 09:00:44.572711
775298,1291787,Entire home/apt,,South West,10,4.5,4,1.0,152.0,,38.875325,-77.017744,2017-03-13 08:57:28.498960
14795772,90038987,Entire home/apt,,Foggy Bottom,0,0.0,3,1.0,135.0,,38.90203,-77.049038,2017-03-13 08:36:33.492329
1436532,7717665,Entire home/apt,,Cleveland Park,0,0.0,3,1.0,125.0,,38.940797,-77.069928,2017-03-13 08:34:24.632461
2975445,15178582,Entire home/apt,,Capitol Hill,4,4.5,2,1.0,135.0,,38.899199,-76.986642,2017-03-13 08:31:37.856802
857368,4484345,Entire home/apt,,Fort Totten-Upper Northeast,3,4.5,4,2.0,135.0,,38.973969,-77.016151,2017-03-13 08:29:53.485053
9475648,4173108,Entire home/apt,,Brentwood,4,5.0,4,2.0,100.0,,38.924056,-76.956489,2017-03-13 07:59:32.663350
17519505,118784826,Entire home/apt,,Foggy Bottom,0,0.0,3,1.0,80.0,,38.901453,-77.044826,2017-03-13 07:58:29.036477
13473544,11149711,Entire home/apt,,Georgetown,8,4.5,3,1.0,70.0,,38.910011,-77.052786,2017-03-13 07:58:00.180369
16202475,10909141,Entire home/apt,,Logan Circle,1,0.0,4,1.0,75.0,,38.908599,-77.031501,2017-03-13 07:57:07.568786
8324409,43883292,Entire home/apt,,Glover Park,8,4.5,2,0.0,60.0,,38.924089,-77.074115,2017-03-13 07:56:28.697365
17212333,115326526,Entire home/apt,,Ledroit Park,0,0.0,8,3.0,76.0,,38.913749,-77.013473,2017-03-13 07:56:14.331462
4546712,23573736,Entire home/apt,,Deanwood,0,0.0,3,1.0,75.0,,38.890024,-76.954256,2017-03-13 07:55:19.396522
15324956,2358904,Entire home/apt,,Fort Totten-Upper Northeast,5,5.0,4,1.0,65.0,,38.971986,-77.023293,2017-03-13 07:54:52.119296
7062828,37033812,Entire home/apt,,Anacostia,131,5.0,5,1.0,75.0,,38.869452,-76.966377,2017-03-13 07:54:29.321638
1363143,7399053,Entire home/apt,,Brightwood,1,0.0,3,1.0,50.0,,38.968286,-77.034508,2017-03-13 07:54:22.433521
16251648,106262059,Entire home/apt,,Mount Pleasant,0,0.0,4,0.0,50.0,,38.936787,-77.038365,2017-03-13 07:54:22.428213
16344337,9356376,Entire home/apt,,Mount Pleasant,3,4.5,2,0.0,42.0,,38.935479,-77.036649,2017-03-13 07:54:22.426229
1614544,263430,Entire home/apt,,Petworth,6,4.0,2,1.0,40.0,,38.936715,-77.026284,2017-03-13 07:54:22.423669
7818890,41164360,Entire home/apt,,Glover Park,31,4.5,2,0.0,55.0,,38.923292,-77.072763,2017-03-13 07:54:21.015875
1843477,1495405,Entire home/apt,,Catholic University-Brookland,54,4.5,3,0.0,58.0,,38.95072,-76.997828,2017-03-13 07:54:20.998591
7363735,38581857,Entire home/apt,,Foggy Bottom,0,0.0,2,1.0,59.0,,38.896878,-77.044407,2017-03-13 07:54:20.994483
16406523,27118213,Entire home/apt,,Capitol Hill,3,4.5,2,1.0,48.0,,38.903814,-77.001898,2017-03-13 07:54:18.572303
16018007,101282902,Entire home/apt,,Brentwood,0,0.0,2,0.0,59.0,,38.932535,-76.963466,2017-03-13 07:54:18.562321
723716,3138065,Entire home/apt,,Mount Pleasant,8,4.5,2,0.0,55.0,,38.935691,-77.042352,2017-03-13 07:54:17.875774
15968872,44172812,Entire home/apt,,Capitol Hill,0,0.0,4,2.0,53.0,,38.876021,-77.004778,2017-03-13 07:54:16.810862
13785631,53207367,Entire home/apt,,South West,1,0.0,2,0.0,53.0,,38.87886,-77.015029,2017-03-13 07:54:16.806879
11800968,5258899,Entire home/apt,,Glover Park,0,0.0,2,0.0,55.0,,38.924106,-77.074174,2017-03-13 07:54:16.801554
17118942,476375,Entire home/apt,,Brentwood,0,0.0,3,1.0,55.0,,38.906451,-76.970982,2017-03-13 07:54:15.404910
5386280,7988686,Entire home/apt,,Catholic University-Brookland,21,5.0,2,0.0,55.0,,38.940404,-77.014983,2017-03-13 07:54:14.384363
6403422,33394079,Entire home/apt,,Shaw,11,5.0,2,0.0,55.0,,38.906233,-77.023436,2017-03-13 07:54:14.381765
12364855,10353908,Entire home/apt,,Anacostia,74,5.0,4,1.0,59.0,,38.837127,-77.005528,2017-03-13 07:54:14.370023
13744579,80482901,Entire home/apt,,Foggy Bottom,2,0.0,2,1.0,55.0,,38.896883,-77.056605,2017-03-13 07:54:12.886575
16651584,71343479,Entire home/apt,,Logan Circle,0,0.0,3,1.0,10.0,,38.91012,-77.035257,2017-03-13 07:54:10.195530
16986651,18056008,Entire home/apt,,Catholic University-Brookland,0,0.0,2,1.0,34.0,,38.938609,-77.024892,2017-03-13 07:54:10.190018
10262923,2599970,Entire home/apt,,Petworth,6,5.0,4,1.0,30.0,,38.939006,-77.033861,2017-03-13 07:54:10.186124
12017374,683757,Entire home/apt,,Adams Morgan,0,0.0,4,2.0,3200.0,,38.92355,-77.044253,2017-03-13 07:54:07.672372
16347260,11881097,Entire home/apt,,Chevy Chase,0,0.0,7,4.0,3500.0,,38.958269,-77.074366,2017-03-13 07:54:07.664839
15295591,97381093,Entire home/apt,,Au-Tenleytown,0,0.0,4,2.0,2000.0,,38.932053,-77.085601,2017-03-13 07:54:07.661198
6974632,9501814,Entire home/apt,,Brentwood,1,0.0,7,3.0,2200.0,,38.917909,-77.000951,2017-03-13 07:54:07.653769
16557144,15784084,Entire home/apt,,Shaw,0,0.0,10,4.0,5999.0,,38.905896,-77.024206,2017-03-13 07:54:07.641870
15806681,2333641,Entire home/apt,,Columbia Heights,0,0.0,12,2.0,1749.0,,38.930179,-77.029915,2017-03-13 07:54:07.639605
865732,57867,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,2000.0,,38.891488,-76.989592,2017-03-13 07:54:07.635157
16018361,62483388,Entire home/apt,,Georgetown,0,0.0,8,3.0,1750.0,,38.906396,-77.067086,2017-03-13 07:54:05.910416
16082378,104809716,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1250.0,,38.890777,-76.984708,2017-03-13 07:53:43.391770
15869031,14813891,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1100.0,,38.902115,-77.000934,2017-03-13 07:53:43.387962
16213824,57205501,Entire home/apt,,Columbia Heights,0,0.0,5,2.0,1200.0,,38.924191,-77.02848,2017-03-13 07:53:43.378805
16633165,106411859,Entire home/apt,,Capitol Hill,0,0.0,5,3.0,1350.0,,38.894339,-76.998226,2017-03-13 07:53:43.376672
16124740,350570,Entire home/apt,,Capitol Hill,0,0.0,6,2.0,1200.0,,38.890625,-76.999065,2017-03-13 07:53:43.374639
15986944,30271566,Entire home/apt,,Foxhall Village,0,0.0,4,2.0,1500.0,,38.910961,-77.086066,2017-03-13 07:53:43.370115
16808753,74788940,Entire home/apt,,Columbia Heights,0,0.0,8,3.0,1200.0,,38.929751,-77.024998,2017-03-13 07:53:43.368093
16120857,45765243,Entire home/apt,,Ledroit Park,0,0.0,6,3.0,1450.0,,38.916937,-77.015717,2017-03-13 07:53:43.365261
15967359,5721167,Entire home/apt,,Columbia Heights,1,0.0,4,2.0,1490.0,,38.931568,-77.030379,2017-03-13 07:53:43.363160
15969379,69026826,Entire home/apt,,Capitol Hill,0,0.0,7,3.0,1200.0,,38.895003,-77.001806,2017-03-13 07:53:43.360628
15955511,102602577,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,1200.0,,38.896357,-76.995287,2017-03-13 07:53:41.898172
16141655,24796321,Entire home/apt,,Stadium-Armory,0,0.0,7,2.0,1200.0,,38.898101,-76.982703,2017-03-13 07:53:41.893424
16119146,15545634,Entire home/apt,,Columbia Heights,0,0.0,7,3.0,1295.0,,38.931846,-77.025069,2017-03-13 07:53:41.891111
16219662,39375960,Entire home/apt,,Brentwood,0,0.0,6,3.0,1200.0,,38.914061,-77.007649,2017-03-13 07:53:41.879787
16016373,1728271,Entire home/apt,,Capitol Hill,0,0.0,4,0.0,1500.0,,38.891695,-77.001098,2017-03-13 07:53:41.877641
16631983,21783017,Entire home/apt,,Capitol Hill,0,0.0,5,2.0,1200.0,,38.884897,-76.997929,2017-03-13 07:53:41.873945
16098337,79512709,Entire home/apt,,Stadium-Armory,0,0.0,4,2.0,1200.0,,38.881146,-76.982641,2017-03-13 07:53:41.871805
16672371,109880323,Entire home/apt,,Kalorama,0,0.0,6,0.0,1500.0,,38.912434,-77.048116,2017-03-13 07:53:40.769713
8606256,44461566,Entire home/apt,,Georgetown,7,5.0,6,4.0,1200.0,,38.907547,-77.065672,2017-03-13 07:53:40.765328
16497335,2680567,Entire home/apt,,Capitol Hill,0,0.0,4,1.0,1400.0,,38.891157,-77.002755,2017-03-13 07:53:40.758826
16416733,105249881,Entire home/apt,,Capitol Hill,0,0.0,6,1.0,1371.0,,38.902721,-77.00067,2017-03-13 07:53:40.756841
16095505,48325801,Entire home/apt,,Shaw,0,0.0,7,3.0,1500.0,,38.91135,-77.021746,2017-03-13 07:53:40.754583
16332805,56458704,Entire home/apt,,Capitol Hill,1,0.0,6,4.0,1250.0,,38.883529,-76.993402,2017-03-13 07:53:40.746217
16225988,23350298,Entire home/apt,,Dupont Circle,0,0.0,4,2.0,1200.0,,38.912259,-77.044357,2017-03-13 07:53:40.740617
16213483,105929684,Entire home/apt,,Shaw,0,0.0,3,1.0,1500.0,,38.906385,-77.023988,2017-03-13 07:53:40.736923
4519011,23428558,Entire home/apt,,Petworth,1,0.0,16,10.0,1325.0,,38.950473,-77.033374,2017-03-13 07:53:40.733385
16436240,94332452,Entire home/apt,,Adams Morgan,0,0.0,2,1.0,1100.0,,38.918562,-77.045385,2017-03-13 07:53:39.990411
15951922,34552088,Entire home/apt,,Adams Morgan,1,0.0,8,3.0,1300.0,,38.926463,-77.038517,2017-03-13 07:53:39.981711
16067621,64111818,Entire home/apt,,Capitol Hill,0,0.0,10,3.0,1350.0,,38.894971,-76.996026,2017-03-13 07:53:39.979626
16556626,7879195,Entire home/apt,,Logan Circle,0,0.0,3,1.0,1303.0,,38.906689,-77.028882,2017-03-13 07:53:39.975776
16642752,21719212,Entire home/apt,,Glover Park,0,0.0,6,3.0,1500.0,,38.921785,-77.073456,2017-03-13 07:53:39.969318
16282429,79512659,Entire home/apt,,Downtown,0,0.0,6,3.0,1200.0,,38.900202,-77.017764,2017-03-13 07:53:39.961071
16257467,106307475,Entire home/apt,,Stadium-Armory,0,0.0,6,2.0,1050.0,,38.900403,-76.981031,2017-03-13 07:53:38.718414
15995904,6924837,Entire home/apt,,Stadium-Armory,0,0.0,6,2.0,1500.0,,38.88038,-76.983407,2017-03-13 07:53:38.712846
16297231,1524992,Entire home/apt,,South West,0,0.0,5,2.0,1200.0,,38.877617,-77.020791,2017-03-13 07:53:38.710749
16618663,42634023,Entire home/apt,,Columbia Heights,0,0.0,6,3.0,1200.0,,38.928666,-77.029195,2017-03-13 07:53:38.708474
1560972,3186443,Entire home/apt,,Columbia Heights,0,0.0,6,3.0,1200.0,,38.929427,-77.023636,2017-03-13 07:53:38.704300
16040067,16945906,Entire home/apt,,Cleveland Park,0,0.0,4,1.0,1100.0,,38.934694,-77.073072,2017-03-13 07:53:38.698530
16079880,13019699,Entire home/apt,,Capitol Hill,0,0.0,4,2.0,1100.0,,38.901863,-77.001956,2017-03-13 07:53:38.696276
16037980,39607125,Entire home/apt,,Downtown,0,0.0,5,1.0,1500.0,,38.898468,-77.019578,2017-03-13 07:53:38.692801
16461640,108003528,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,1499.0,,38.881377,-77.005362,2017-03-13 07:53:38.682539
16615538,33756556,Entire home/apt,,Dupont Circle,0,0.0,4,1.0,1050.0,,38.911275,-77.037272,2017-03-13 07:53:37.384788
